row_in_figure,celltype_1,celltype_2,germ_layer_1,germ_layer_2,clade_ancestor_age_E,log2_enrichment_mean,log2_enrichment_A,log2_enrichment_B,significant_both_blastomeres,coupling_depth_E
75,Hematopoietic stem cells (Mpo+),Kupffer cells,Blood,Blood,11.5,0.4857,0.3975,0.574,0,11.75
75,Hematopoietic stem cells (Mpo+),Kupffer cells,Blood,Blood,11.75,0.5873,0.5841,0.5906,1,11.75
75,Hematopoietic stem cells (Mpo+),Kupffer cells,Blood,Blood,12.0,0.6665,0.7242,0.6089,1,11.75
75,Hematopoietic stem cells (Mpo+),Kupffer cells,Blood,Blood,12.25,0.8435,0.9195,0.7675,1,11.75
75,Hematopoietic stem cells (Mpo+),Kupffer cells,Blood,Blood,12.5,0.8413,0.9399,0.7426,1,11.75
75,Hematopoietic stem cells (Mpo+),Kupffer cells,Blood,Blood,12.75,0.6994,0.9762,0.4226,0,11.75
75,Hematopoietic stem cells (Mpo+),Kupffer cells,Blood,Blood,13.0,0.7778,0.8673,0.6882,0,11.75
75,Hematopoietic stem cells (Mpo+),Kupffer cells,Blood,Blood,13.25,0.8787,1.2105,0.5468,0,11.75
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,7.0,-1.0848,-1.1566,-1.013,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,7.25,-1.1409,-1.1897,-1.0922,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,7.5,-1.1826,-1.2319,-1.1333,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,7.75,-1.2489,-1.2693,-1.2285,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,8.0,-1.1779,-1.1759,-1.18,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,8.25,-1.1606,-1.1366,-1.1845,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,8.5,-1.1593,-1.1255,-1.1932,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,8.75,-1.079,-1.0425,-1.1156,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,9.0,-1.0173,-0.9884,-1.0463,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,9.25,-0.9021,-0.8963,-0.908,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,9.5,-0.8347,-0.7595,-0.9099,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,9.75,-0.7394,-0.6551,-0.8237,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,10.0,-0.6233,-0.6118,-0.6348,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,10.25,-0.5027,-0.5226,-0.4827,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,10.5,-0.3709,-0.3662,-0.3755,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,10.75,-0.2273,-0.2092,-0.2455,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,11.0,-0.0404,-0.0779,-0.0029,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,11.25,0.0288,-0.0164,0.0739,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,11.5,0.1593,0.1753,0.1434,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,11.75,0.38,0.3475,0.4124,0,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,12.0,0.6106,0.5736,0.6476,1,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,12.25,0.8138,0.8178,0.8098,1,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,12.5,1.1484,1.0841,1.2126,1,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,12.75,1.611,1.4972,1.7247,1,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,13.0,1.9205,1.9252,1.9157,1,12.0
76,Myelinating Schwann cells,Myelinating Schwann cells (Tgfb2+),Neural crest,Neural crest,13.25,2.1282,2.1632,2.0933,1,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,7.0,-0.4771,-0.5122,-0.442,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,7.25,-0.5703,-0.5938,-0.5468,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,7.5,-0.5927,-0.6524,-0.533,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,7.75,-0.647,-0.6964,-0.5975,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,8.0,-0.6618,-0.7191,-0.6045,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,8.25,-0.6563,-0.7236,-0.5889,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,8.5,-0.66,-0.761,-0.5589,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,8.75,-0.618,-0.7384,-0.4976,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,9.0,-0.5651,-0.6595,-0.4707,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,9.25,-0.5277,-0.6256,-0.4298,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,9.5,-0.4798,-0.6339,-0.3257,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,9.75,-0.3701,-0.5865,-0.1537,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,10.0,-0.2982,-0.5579,-0.0386,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,10.25,-0.2082,-0.4535,0.0371,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,10.5,-0.1244,-0.3568,0.1079,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,10.75,0.0041,-0.2317,0.2399,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,11.0,0.105,-0.1047,0.3146,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,11.25,0.2058,0.0653,0.3463,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,11.5,0.2855,0.1828,0.3882,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,11.75,0.4016,0.2795,0.5238,0,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,12.0,0.5929,0.4676,0.7182,1,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,12.25,0.767,0.6989,0.8351,1,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,12.5,1.0371,0.9422,1.132,1,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,12.75,1.3127,1.2627,1.3627,1,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,13.0,1.681,1.6565,1.7055,1,12.0
77,Branchial arch epithelium,Granular keratinocytes,Surface ectoderm,Surface ectoderm,13.25,1.9957,1.9176,2.0739,1,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,7.0,-0.8023,-0.8002,-0.8044,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,7.25,-0.8935,-0.8782,-0.9089,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,7.5,-0.9876,-0.9416,-1.0336,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,7.75,-0.9538,-0.9119,-0.9957,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,8.0,-0.9395,-0.9029,-0.9761,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,8.25,-0.8929,-0.8518,-0.934,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,8.5,-0.8119,-0.8001,-0.8236,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,8.75,-0.7218,-0.7039,-0.7397,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,9.0,-0.6459,-0.6166,-0.6752,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,9.25,-0.5721,-0.5863,-0.5579,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,9.5,-0.4907,-0.5118,-0.4695,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,9.75,-0.3262,-0.3744,-0.2779,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,10.0,-0.2029,-0.2798,-0.1259,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,10.25,-0.1241,-0.2075,-0.0407,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,10.5,-0.0193,-0.1204,0.0818,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,10.75,0.0714,-0.0516,0.1944,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,11.0,0.1289,0.0256,0.2322,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,11.25,0.2354,0.1659,0.3049,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,11.5,0.2881,0.2477,0.3285,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,11.75,0.4315,0.3992,0.4637,0,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,12.0,0.5656,0.497,0.6341,1,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,12.25,0.7717,0.7018,0.8416,1,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,12.5,0.91,0.9378,0.8822,1,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,12.75,1.1961,1.1276,1.2646,1,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,13.0,1.4574,1.3556,1.5592,1,12.0
78,Neural crest (PNS neurons),Sympathetic neurons,Neural crest,Neural crest,13.25,1.8673,1.7418,1.9929,1,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,7.0,-0.4554,-0.5041,-0.4066,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,7.25,-0.561,-0.6014,-0.5206,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,7.5,-0.6094,-0.6688,-0.5499,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,7.75,-0.6502,-0.7044,-0.5961,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,8.0,-0.6595,-0.7449,-0.5742,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,8.25,-0.662,-0.7426,-0.5814,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,8.5,-0.6713,-0.7658,-0.5767,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,8.75,-0.6492,-0.7607,-0.5377,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,9.0,-0.6483,-0.7577,-0.5389,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,9.25,-0.6216,-0.7421,-0.5011,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,9.5,-0.5977,-0.7451,-0.4504,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,9.75,-0.529,-0.689,-0.369,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,10.0,-0.4571,-0.6436,-0.2706,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,10.25,-0.3648,-0.5433,-0.1864,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,10.5,-0.2543,-0.4519,-0.0567,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,10.75,-0.153,-0.3344,0.0284,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,11.0,-0.0726,-0.2303,0.0851,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,11.25,0.0219,-0.1318,0.1756,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,11.5,0.0972,-0.0245,0.2189,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,11.75,0.1833,0.101,0.2655,0,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,12.0,0.2814,0.2157,0.3472,1,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,12.25,0.4142,0.399,0.4294,1,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,12.5,0.5904,0.607,0.5738,1,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,12.75,0.8452,0.8738,0.8166,1,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,13.0,1.119,1.1437,1.0944,1,12.0
79,Pre-epidermal keratinocytes,Branchial arch epithelium,Surface ectoderm,Surface ectoderm,13.25,1.3677,1.3904,1.3449,1,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,7.0,-0.2168,-0.2503,-0.1832,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,7.25,-0.2463,-0.3312,-0.1615,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,7.5,-0.2529,-0.3069,-0.1988,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,7.75,-0.2405,-0.2987,-0.1823,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,8.0,-0.2403,-0.289,-0.1916,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,8.25,-0.2336,-0.2781,-0.1892,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,8.5,-0.1978,-0.2072,-0.1884,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,8.75,-0.1837,-0.1578,-0.2096,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,9.0,-0.1795,-0.1492,-0.2098,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,9.25,-0.1608,-0.1439,-0.1777,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,9.5,-0.1137,-0.1264,-0.101,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,9.75,-0.0596,-0.0823,-0.0369,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,10.0,-0.0209,-0.0585,0.0166,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,10.25,0.0395,-0.0361,0.115,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,10.5,0.0825,-0.0119,0.177,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,10.75,0.1532,0.036,0.2704,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,11.0,0.1966,0.095,0.2983,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,11.25,0.2524,0.1438,0.3611,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,11.5,0.294,0.1772,0.4109,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,11.75,0.3156,0.1793,0.452,0,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,12.0,0.3534,0.2464,0.4604,1,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,12.25,0.4829,0.3838,0.5821,1,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,12.5,0.6634,0.5643,0.7625,1,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,12.75,0.8461,0.7121,0.98,1,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,13.0,1.094,0.9935,1.1945,1,12.0
80,Astrocytes,Spinal cord/r7/r8,Neuroectoderm,Neuroectoderm,13.25,1.3093,1.1645,1.454,1,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,7.0,-1.597,-1.581,-1.613,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,7.25,-1.6761,-1.6905,-1.6617,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,7.5,-1.739,-1.8228,-1.6553,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,7.75,-1.7692,-1.8787,-1.6597,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,8.0,-1.6863,-1.8183,-1.5543,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,8.25,-1.626,-1.7715,-1.4804,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,8.5,-1.5443,-1.6633,-1.4253,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,8.75,-1.4355,-1.5192,-1.3517,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,9.0,-1.3287,-1.331,-1.3263,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,9.25,-1.1804,-1.1669,-1.1938,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,9.5,-1.053,-1.0216,-1.0844,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,9.75,-0.9165,-0.8617,-0.9713,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,10.0,-0.723,-0.7066,-0.7394,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,10.25,-0.581,-0.5535,-0.6086,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,10.5,-0.3934,-0.4265,-0.3602,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,10.75,-0.2721,-0.2602,-0.284,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,11.0,-0.0818,-0.0826,-0.0811,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,11.25,0.1265,0.1412,0.1118,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,11.5,0.2646,0.3119,0.2172,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,11.75,0.4419,0.5693,0.3145,0,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,12.0,0.6121,0.779,0.4451,1,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,12.25,0.7768,0.9871,0.5666,1,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,12.5,0.8846,1.1338,0.6354,1,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,12.75,0.9714,1.2589,0.6839,1,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,13.0,1.1107,1.4639,0.7575,1,12.0
81,Kupffer cells,Megakaryocytes,Blood,Blood,13.25,1.1581,1.6437,0.6725,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,7.0,-1.1446,-1.131,-1.1582,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,7.25,-1.2663,-1.2396,-1.2929,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,7.5,-1.2864,-1.3039,-1.2689,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,7.75,-1.2823,-1.2578,-1.3067,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,8.0,-1.27,-1.2015,-1.3385,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,8.25,-1.1696,-1.1058,-1.2335,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,8.5,-1.0918,-1.0174,-1.1662,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,8.75,-0.9934,-0.9233,-1.0634,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,9.0,-0.8711,-0.7695,-0.9727,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,9.25,-0.7153,-0.6295,-0.8011,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,9.5,-0.6085,-0.5149,-0.7021,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,9.75,-0.4902,-0.3963,-0.5842,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,10.0,-0.3334,-0.3027,-0.3641,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,10.25,-0.2332,-0.1496,-0.3168,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,10.5,-0.053,0.026,-0.1319,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,10.75,0.0864,0.1665,0.0064,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,11.0,0.2092,0.2774,0.141,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,11.25,0.3282,0.4367,0.2197,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,11.5,0.4247,0.5229,0.3265,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,11.75,0.5459,0.6947,0.3972,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,12.0,0.6675,0.8422,0.4927,1,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,12.25,0.7594,0.8832,0.6357,1,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,12.5,0.8217,0.9799,0.6636,1,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,12.75,0.78,1.0063,0.5538,1,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,13.0,0.7843,1.0981,0.4704,0,12.0
82,Hematopoietic stem cells (Cd34+),Microglia,Blood,Blood,13.25,0.9736,1.2426,0.7046,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,7.0,-0.0552,-0.0655,-0.045,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,7.25,-0.0646,-0.0907,-0.0385,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,7.5,-0.0569,-0.0899,-0.0238,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,7.75,-0.064,-0.1018,-0.0262,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,8.0,-0.0656,-0.1008,-0.0304,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,8.25,-0.0584,-0.1076,-0.0091,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,8.5,-0.0515,-0.1085,0.0054,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,8.75,-0.0498,-0.1122,0.0126,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,9.0,-0.0555,-0.1103,-0.0006,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,9.25,-0.0697,-0.1195,-0.02,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,9.5,-0.0621,-0.1069,-0.0172,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,9.75,-0.0527,-0.0954,-0.01,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,10.0,-0.0527,-0.0914,-0.0139,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,10.25,-0.0324,-0.0783,0.0135,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,10.5,-0.0123,-0.0665,0.0419,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,10.75,0.0073,-0.0477,0.0622,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,11.0,0.0248,-0.0213,0.0709,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,11.25,0.0474,-0.0079,0.1027,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,11.5,0.0761,0.0394,0.1128,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,11.75,0.1028,0.086,0.1197,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,12.0,0.1317,0.1257,0.1376,1,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,12.25,0.1476,0.1748,0.1205,0,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,12.5,0.2034,0.2455,0.1613,1,12.0
83,Dermatome,Sclerotome,Mesoderm,Mesoderm,12.75,0.2691,0.3307,0.2075,1,12.0
