"blastomere","node","support"
"B2",345788,14
"B2",345789,7
"B2",345790,7
"B2",345791,12
"B2",345792,7
"B2",345793,16
"B2",345794,4
"B2",345795,0
"B2",345796,0
"B2",345797,3
"B2",345798,1
"B2",345799,0
"B2",345800,4
"B2",345801,1
"B2",345802,1
"B2",345803,2
"B2",345804,0
"B2",345805,0
"B2",345806,2
"B2",345807,3
"B2",345808,1
"B2",345809,7
"B2",345810,7
"B2",345811,6
"B2",345812,10
"B2",345813,9
"B2",345814,4
"B2",345815,6
"B2",345816,8
"B2",345817,1
"B2",345818,2
"B2",345819,15
"B2",345820,2
"B2",345821,0
"B2",345822,1
"B2",345823,3
"B2",345824,3
"B2",345825,2
"B2",345826,4
"B2",345827,9
"B2",345828,7
"B2",345829,5
"B2",345830,9
"B2",345831,6
"B2",345832,0
"B2",345833,4
"B2",345834,2
"B2",345835,10
"B2",345836,9
"B2",345837,1
"B2",345838,8
"B2",345839,10
"B2",345840,2
"B2",345841,6
"B2",345842,2
"B2",345843,4
"B2",345844,2
"B2",345845,3
"B2",345846,6
"B2",345847,4
"B2",345848,0
"B2",345849,6
"B2",345850,2
"B2",345851,3
"B2",345852,2
"B2",345853,7
"B2",345854,6
"B2",345855,8
"B2",345856,5
"B2",345857,0
"B2",345858,1
"B2",345859,4
"B2",345860,7
"B2",345861,0
"B2",345862,8
"B2",345863,0
"B2",345864,7
"B2",345865,0
"B2",345866,3
"B2",345867,2
"B2",345868,6
"B2",345869,3
"B2",345870,1
"B2",345871,1
"B2",345872,3
"B2",345873,5
"B2",345874,4
"B2",345875,7
"B2",345876,4
"B2",345877,1
"B2",345878,0
"B2",345879,2
"B2",345880,7
"B2",345881,5
"B2",345882,2
"B2",345883,2
"B2",345884,12
"B2",345885,1
"B2",345886,4
"B2",345887,2
"B2",345888,0
"B2",345889,8
"B2",345890,0
"B2",345891,3
"B2",345892,3
"B2",345893,1
"B2",345894,1
"B2",345895,9
"B2",345896,5
"B2",345897,6
"B2",345898,2
"B2",345899,6
"B2",345900,0
"B2",345901,2
"B2",345902,1
"B2",345903,6
"B2",345904,11
"B2",345905,2
"B2",345906,11
"B2",345907,9
"B2",345908,6
"B2",345909,6
"B2",345910,2
"B2",345911,4
"B2",345912,8
"B2",345913,14
"B2",345914,1
"B2",345915,5
"B2",345916,7
"B2",345917,2
"B2",345918,12
"B2",345919,2
"B2",345920,12
"B2",345921,4
"B2",345922,7
"B2",345923,2
"B2",345924,5
"B2",345925,1
"B2",345926,11
"B2",345927,0
"B2",345928,0
"B2",345929,2
"B2",345930,2
"B2",345931,0
"B2",345932,0
"B2",345933,0
"B2",345934,5
"B2",345935,1
"B2",345936,2
"B2",345937,3
"B2",345938,5
"B2",345939,4
"B2",345940,0
"B2",345941,0
"B2",345942,1
"B2",345943,7
"B2",345944,4
"B2",345945,7
"B2",345946,3
"B2",345947,11
"B2",345948,3
"B2",345949,2
"B2",345950,2
"B2",345951,4
"B2",345952,8
"B2",345953,5
"B2",345954,1
"B2",345955,10
"B2",345956,1
"B2",345957,21
"B2",345958,8
"B2",345959,7
"B2",345960,6
"B2",345961,5
"B2",345962,4
"B2",345963,1
"B2",345964,1
"B2",345965,4
"B2",345966,2
"B2",345967,4
"B2",345968,9
"B2",345969,14
"B2",345970,6
"B2",345971,7
"B2",345972,1
"B2",345973,2
"B2",345974,4
"B2",345975,3
"B2",345976,0
"B2",345977,2
"B2",345978,0
"B2",345979,3
"B2",345980,1
"B2",345981,2
"B2",345982,0
"B2",345983,3
"B2",345984,7
"B2",345985,3
"B2",345986,8
"B2",345987,9
"B2",345988,3
"B2",345989,3
"B2",345990,10
"B2",345991,1
"B2",345992,5
"B2",345993,4
"B2",345994,3
"B2",345995,11
"B2",345996,13
"B2",345997,23
"B2",345998,6
"B2",345999,13
"B2",346000,10
"B2",346001,3
"B2",346002,0
"B2",346003,0
"B2",346004,2
"B2",346005,7
"B2",346006,4
"B2",346007,0
"B2",346008,2
"B2",346009,3
"B2",346010,0
"B2",346011,2
"B2",346012,1
"B2",346013,8
"B2",346014,8
"B2",346015,5
"B2",346016,3
"B2",346017,0
"B2",346018,1
"B2",346019,10
"B2",346020,4
"B2",346021,1
"B2",346022,0
"B2",346023,2
"B2",346024,2
"B2",346025,15
"B2",346026,11
"B2",346027,2
"B2",346028,17
"B2",346029,2
"B2",346030,5
"B2",346031,7
"B2",346032,4
"B2",346033,7
"B2",346034,15
"B2",346035,6
"B2",346036,1
"B2",346037,13
"B2",346038,4
"B2",346039,5
"B2",346040,5
"B2",346041,0
"B2",346042,4
"B2",346043,6
"B2",346044,3
"B2",346045,14
"B2",346046,7
"B2",346047,5
"B2",346048,3
"B2",346049,0
"B2",346050,1
"B2",346051,4
"B2",346052,10
"B2",346053,3
"B2",346054,1
"B2",346055,0
"B2",346056,8
"B2",346057,0
"B2",346058,2
"B2",346059,9
"B2",346060,10
"B2",346061,0
"B2",346062,3
"B2",346063,0
"B2",346064,4
"B2",346065,9
"B2",346066,10
"B2",346067,2
"B2",346068,1
"B2",346069,1
"B2",346070,8
"B2",346071,8
"B2",346072,13
"B2",346073,1
"B2",346074,1
"B2",346075,17
"B2",346076,2
"B2",346077,5
"B2",346078,3
"B2",346079,0
"B2",346080,0
"B2",346081,7
"B2",346082,9
"B2",346083,15
"B2",346084,0
"B2",346085,0
"B2",346086,2
"B2",346087,6
"B2",346088,5
"B2",346089,6
"B2",346090,4
"B2",346091,0
"B2",346092,6
"B2",346093,1
"B2",346094,2
"B2",346095,13
"B2",346096,16
"B2",346097,3
"B2",346098,3
"B2",346099,7
"B2",346100,13
"B2",346101,4
"B2",346102,1
"B2",346103,2
"B2",346104,0
"B2",346105,24
"B2",346106,3
"B2",346107,13
"B2",346108,17
"B2",346109,6
"B2",346110,7
"B2",346111,2
"B2",346112,7
"B2",346113,4
"B2",346114,3
"B2",346115,12
"B2",346116,0
"B2",346117,8
"B2",346118,0
"B2",346119,3
"B2",346120,24
"B2",346121,3
"B2",346122,9
"B2",346123,5
"B2",346124,3
"B2",346125,4
"B2",346126,0
"B2",346127,4
"B2",346128,4
"B2",346129,1
"B2",346130,3
"B2",346131,6
"B2",346132,6
"B2",346133,5
"B2",346134,4
"B2",346135,1
"B2",346136,12
"B2",346137,2
"B2",346138,2
"B2",346139,2
"B2",346140,2
"B2",346141,2
"B2",346142,5
"B2",346143,4
"B2",346144,7
"B2",346145,3
"B2",346146,4
"B2",346147,6
"B2",346148,1
"B2",346149,2
"B2",346150,2
"B2",346151,0
"B2",346152,7
"B2",346153,10
"B2",346154,0
"B2",346155,5
"B2",346156,7
"B2",346157,1
"B2",346158,1
"B2",346159,1
"B2",346160,20
"B2",346161,4
"B2",346162,0
"B2",346163,2
"B2",346164,9
"B2",346165,3
"B2",346166,9
"B2",346167,13
"B2",346168,13
"B2",346169,2
"B2",346170,3
"B2",346171,2
"B2",346172,2
"B2",346173,13
"B2",346174,14
"B2",346175,6
"B2",346176,7
"B2",346177,1
"B2",346178,3
"B2",346179,2
"B2",346180,2
"B2",346181,5
"B2",346182,1
"B2",346183,6
"B2",346184,0
"B2",346185,2
"B2",346186,2
"B2",346187,6
"B2",346188,2
"B2",346189,2
"B2",346190,12
"B2",346191,5
"B2",346192,8
"B2",346193,11
"B2",346194,18
"B2",346195,17
"B2",346196,1
"B2",346197,0
"B2",346198,2
"B2",346199,0
"B2",346200,0
"B2",346201,0
"B2",346202,2
"B2",346203,7
"B2",346204,4
"B2",346205,1
"B2",346206,3
"B2",346207,2
"B2",346208,3
"B2",346209,4
"B2",346210,0
"B2",346211,0
"B2",346212,5
"B2",346213,6
"B2",346214,4
"B2",346215,4
"B2",346216,12
"B2",346217,6
"B2",346218,3
"B2",346219,8
"B2",346220,5
"B2",346221,3
"B2",346222,0
"B2",346223,0
"B2",346224,5
"B2",346225,1
"B2",346226,2
"B2",346227,0
"B2",346228,12
"B2",346229,6
"B2",346230,0
"B2",346231,0
"B2",346232,1
"B2",346233,0
"B2",346234,2
"B2",346235,3
"B2",346236,2
"B2",346237,0
"B2",346238,6
"B2",346239,11
"B2",346240,8
"B2",346241,0
"B2",346242,8
"B2",346243,4
"B2",346244,2
"B2",346245,9
"B2",346246,2
"B2",346247,7
"B2",346248,6
"B2",346249,1
"B2",346250,5
"B2",346251,2
"B2",346252,7
"B2",346253,0
"B2",346254,14
"B2",346255,6
"B2",346256,2
"B2",346257,0
"B2",346258,16
"B2",346259,1
"B2",346260,6
"B2",346261,8
"B2",346262,2
"B2",346263,6
"B2",346264,3
"B2",346265,5
"B2",346266,6
"B2",346267,7
"B2",346268,10
"B2",346269,4
"B2",346270,4
"B2",346271,3
"B2",346272,0
"B2",346273,14
"B2",346274,0
"B2",346275,4
"B2",346276,0
"B2",346277,5
"B2",346278,3
"B2",346279,1
"B2",346280,5
"B2",346281,24
"B2",346282,5
"B2",346283,1
"B2",346284,0
"B2",346285,1
"B2",346286,1
"B2",346287,13
"B2",346288,3
"B2",346289,8
"B2",346290,15
"B2",346291,3
"B2",346292,7
"B2",346293,3
"B2",346294,1
"B2",346295,1
"B2",346296,2
"B2",346297,3
"B2",346298,3
"B2",346299,10
"B2",346300,0
"B2",346301,3
"B2",346302,0
"B2",346303,8
"B2",346304,13
"B2",346305,3
"B2",346306,0
"B2",346307,5
"B2",346308,0
"B2",346309,4
"B2",346310,5
"B2",346311,4
"B2",346312,13
"B2",346313,6
"B2",346314,2
"B2",346315,3
"B2",346316,5
"B2",346317,6
"B2",346318,4
"B2",346319,5
"B2",346320,2
"B2",346321,1
"B2",346322,2
"B2",346323,1
"B2",346324,0
"B2",346325,2
"B2",346326,0
"B2",346327,7
"B2",346328,7
"B2",346329,4
"B2",346330,7
"B2",346331,2
"B2",346332,1
"B2",346333,4
"B2",346334,6
"B2",346335,3
"B2",346336,5
"B2",346337,0
"B2",346338,3
"B2",346339,7
"B2",346340,4
"B2",346341,5
"B2",346342,6
"B2",346343,1
"B2",346344,6
"B2",346345,5
"B2",346346,2
"B2",346347,3
"B2",346348,5
"B2",346349,8
"B2",346350,5
"B2",346351,6
"B2",346352,21
"B2",346353,0
"B2",346354,5
"B2",346355,6
"B2",346356,8
"B2",346357,6
"B2",346358,4
"B2",346359,0
"B2",346360,12
"B2",346361,10
"B2",346362,8
"B2",346363,9
"B2",346364,7
"B2",346365,2
"B2",346366,8
"B2",346367,24
"B2",346368,9
"B2",346369,1
"B2",346370,8
"B2",346371,0
"B2",346372,6
"B2",346373,0
"B2",346374,2
"B2",346375,1
"B2",346376,7
"B2",346377,4
"B2",346378,3
"B2",346379,6
"B2",346380,0
"B2",346381,2
"B2",346382,1
"B2",346383,21
"B2",346384,6
"B2",346385,0
"B2",346386,0
"B2",346387,8
"B2",346388,7
"B2",346389,1
"B2",346390,5
"B2",346391,2
"B2",346392,6
"B2",346393,7
"B2",346394,8
"B2",346395,3
"B2",346396,5
"B2",346397,1
"B2",346398,9
"B2",346399,19
"B2",346400,3
"B2",346401,1
"B2",346402,5
"B2",346403,7
"B2",346404,8
"B2",346405,0
"B2",346406,2
"B2",346407,0
"B2",346408,0
"B2",346409,4
"B2",346410,1
"B2",346411,0
"B2",346412,6
"B2",346413,4
"B2",346414,0
"B2",346415,0
"B2",346416,2
"B2",346417,1
"B2",346418,1
"B2",346419,1
"B2",346420,5
"B2",346421,3
"B2",346422,0
"B2",346423,5
"B2",346424,6
"B2",346425,4
"B2",346426,8
"B2",346427,7
"B2",346428,4
"B2",346429,0
"B2",346430,2
"B2",346431,6
"B2",346432,2
"B2",346433,1
"B2",346434,0
"B2",346435,6
"B2",346436,0
"B2",346437,1
"B2",346438,3
"B2",346439,7
"B2",346440,6
"B2",346441,0
"B2",346442,2
"B2",346443,6
"B2",346444,2
"B2",346445,4
"B2",346446,3
"B2",346447,1
"B2",346448,4
"B2",346449,2
"B2",346450,3
"B2",346451,3
"B2",346452,6
"B2",346453,3
"B2",346454,6
"B2",346455,0
"B2",346456,0
"B2",346457,4
"B2",346458,6
"B2",346459,0
"B2",346460,0
"B2",346461,0
"B2",346462,0
"B2",346463,1
"B2",346464,6
"B2",346465,2
"B2",346466,1
"B2",346467,5
"B2",346468,0
"B2",346469,7
"B2",346470,1
"B2",346471,0
"B2",346472,4
"B2",346473,11
"B2",346474,2
"B2",346475,4
"B2",346476,1
"B2",346477,4
"B2",346478,2
"B2",346479,2
"B2",346480,2
"B2",346481,3
"B2",346482,4
"B2",346483,3
"B2",346484,2
"B2",346485,0
"B2",346486,4
"B2",346487,5
"B2",346488,12
"B2",346489,9
"B2",346490,7
"B2",346491,14
"B2",346492,3
"B2",346493,3
"B2",346494,4
"B2",346495,2
"B2",346496,2
"B2",346497,5
"B2",346498,4
"B2",346499,3
"B2",346500,10
"B2",346501,3
"B2",346502,0
"B2",346503,0
"B2",346504,2
"B2",346505,1
"B2",346506,4
"B2",346507,2
"B2",346508,3
"B2",346509,6
"B2",346510,0
"B2",346511,3
"B2",346512,4
"B2",346513,0
"B2",346514,1
"B2",346515,3
"B2",346516,2
"B2",346517,0
"B2",346518,0
"B2",346519,0
"B2",346520,1
"B2",346521,4
"B2",346522,6
"B2",346523,12
"B2",346524,2
"B2",346525,0
"B2",346526,7
"B2",346527,1
"B2",346528,5
"B2",346529,6
"B2",346530,6
"B2",346531,7
"B2",346532,9
"B2",346533,7
"B2",346534,7
"B2",346535,7
"B2",346536,0
"B2",346537,4
"B2",346538,5
"B2",346539,8
"B2",346540,3
"B2",346541,3
"B2",346542,0
"B2",346543,4
"B2",346544,0
"B2",346545,1
"B2",346546,1
"B2",346547,1
"B2",346548,0
"B2",346549,5
"B2",346550,5
"B2",346551,3
"B2",346552,4
"B2",346553,2
"B2",346554,4
"B2",346555,1
"B2",346556,4
"B2",346557,1
"B2",346558,6
"B2",346559,8
"B2",346560,7
"B2",346561,3
"B2",346562,4
"B2",346563,5
"B2",346564,4
"B2",346565,0
"B2",346566,1
"B2",346567,7
"B2",346568,2
"B2",346569,1
"B2",346570,2
"B2",346571,1
"B2",346572,8
"B2",346573,0
"B2",346574,4
"B2",346575,0
"B2",346576,11
"B2",346577,7
"B2",346578,3
"B2",346579,8
"B2",346580,3
"B2",346581,7
"B2",346582,9
"B2",346583,5
"B2",346584,1
"B2",346585,5
"B2",346586,5
"B2",346587,7
"B2",346588,8
"B2",346589,3
"B2",346590,10
"B2",346591,5
"B2",346592,0
"B2",346593,6
"B2",346594,2
"B2",346595,2
"B2",346596,2
"B2",346597,0
"B2",346598,2
"B2",346599,4
"B2",346600,0
"B2",346601,2
"B2",346602,5
"B2",346603,4
"B2",346604,1
"B2",346605,8
"B2",346606,6
"B2",346607,10
"B2",346608,3
"B2",346609,3
"B2",346610,8
"B2",346611,1
"B2",346612,0
"B2",346613,0
"B2",346614,1
"B2",346615,0
"B2",346616,1
"B2",346617,1
"B2",346618,6
"B2",346619,0
"B2",346620,1
"B2",346621,0
"B2",346622,6
"B2",346623,2
"B2",346624,6
"B2",346625,0
"B2",346626,5
"B2",346627,12
"B2",346628,11
"B2",346629,8
"B2",346630,1
"B2",346631,6
"B2",346632,1
"B2",346633,3
"B2",346634,5
"B2",346635,7
"B2",346636,3
"B2",346637,0
"B2",346638,1
"B2",346639,3
"B2",346640,5
"B2",346641,1
"B2",346642,7
"B2",346643,11
"B2",346644,0
"B2",346645,15
"B2",346646,2
"B2",346647,2
"B2",346648,5
"B2",346649,2
"B2",346650,0
"B2",346651,11
"B2",346652,2
"B2",346653,8
"B2",346654,13
"B2",346655,14
"B2",346656,0
"B2",346657,4
"B2",346658,12
"B2",346659,8
"B2",346660,3
"B2",346661,1
"B2",346662,0
"B2",346663,4
"B2",346664,7
"B2",346665,1
"B2",346666,0
"B2",346667,4
"B2",346668,0
"B2",346669,0
"B2",346670,2
"B2",346671,0
"B2",346672,6
"B2",346673,1
"B2",346674,2
"B2",346675,4
"B2",346676,1
"B2",346677,0
"B2",346678,2
"B2",346679,2
"B2",346680,1
"B2",346681,3
"B2",346682,7
"B2",346683,0
"B2",346684,0
"B2",346685,1
"B2",346686,2
"B2",346687,2
"B2",346688,6
"B2",346689,4
"B2",346690,3
"B2",346691,3
"B2",346692,8
"B2",346693,0
"B2",346694,0
"B2",346695,6
"B2",346696,8
"B2",346697,4
"B2",346698,0
"B2",346699,3
"B2",346700,3
"B2",346701,6
"B2",346702,9
"B2",346703,1
"B2",346704,0
"B2",346705,0
"B2",346706,4
"B2",346707,11
"B2",346708,6
"B2",346709,3
"B2",346710,10
"B2",346711,3
"B2",346712,0
"B2",346713,12
"B2",346714,6
"B2",346715,4
"B2",346716,3
"B2",346717,3
"B2",346718,0
"B2",346719,5
"B2",346720,1
"B2",346721,2
"B2",346722,2
"B2",346723,3
"B2",346724,0
"B2",346725,3
"B2",346726,0
"B2",346727,0
"B2",346728,2
"B2",346729,1
"B2",346730,5
"B2",346731,6
"B2",346732,12
"B2",346733,0
"B2",346734,2
"B2",346735,0
"B2",346736,4
"B2",346737,3
"B2",346738,1
"B2",346739,5
"B2",346740,0
"B2",346741,4
"B2",346742,5
"B2",346743,4
"B2",346744,3
"B2",346745,4
"B2",346746,4
"B2",346747,7
"B2",346748,6
"B2",346749,2
"B2",346750,7
"B2",346751,0
"B2",346752,6
"B2",346753,6
"B2",346754,5
"B2",346755,2
"B2",346756,2
"B2",346757,0
"B2",346758,0
"B2",346759,0
"B2",346760,8
"B2",346761,0
"B2",346762,3
"B2",346763,1
"B2",346764,4
"B2",346765,5
"B2",346766,6
"B2",346767,7
"B2",346768,0
"B2",346769,7
"B2",346770,0
"B2",346771,2
"B2",346772,1
"B2",346773,1
"B2",346774,2
"B2",346775,3
"B2",346776,0
"B2",346777,6
"B2",346778,6
"B2",346779,0
"B2",346780,2
"B2",346781,5
"B2",346782,4
"B2",346783,1
"B2",346784,5
"B2",346785,0
"B2",346786,2
"B2",346787,5
"B2",346788,4
"B2",346789,2
"B2",346790,1
"B2",346791,6
"B2",346792,8
"B2",346793,5
"B2",346794,0
"B2",346795,0
"B2",346796,1
"B2",346797,11
"B2",346798,0
"B2",346799,0
"B2",346800,0
"B2",346801,2
"B2",346802,2
"B2",346803,3
"B2",346804,3
"B2",346805,1
"B2",346806,13
"B2",346807,4
"B2",346808,17
"B2",346809,9
"B2",346810,2
"B2",346811,1
"B2",346812,2
"B2",346813,4
"B2",346814,5
"B2",346815,2
"B2",346816,2
"B2",346817,3
"B2",346818,7
"B2",346819,2
"B2",346820,0
"B2",346821,5
"B2",346822,5
"B2",346823,16
"B2",346824,6
"B2",346825,3
"B2",346826,2
"B2",346827,0
"B2",346828,0
"B2",346829,13
"B2",346830,2
"B2",346831,3
"B2",346832,6
"B2",346833,8
"B2",346834,7
"B2",346835,5
"B2",346836,6
"B2",346837,0
"B2",346838,0
"B2",346839,4
"B2",346840,0
"B2",346841,9
"B2",346842,4
"B2",346843,3
"B2",346844,7
"B2",346845,7
"B2",346846,4
"B2",346847,2
"B2",346848,4
"B2",346849,0
"B2",346850,0
"B2",346851,0
"B2",346852,0
"B2",346853,8
"B2",346854,7
"B2",346855,4
"B2",346856,0
"B2",346857,1
"B2",346858,7
"B2",346859,5
"B2",346860,1
"B2",346861,0
"B2",346862,7
"B2",346863,1
"B2",346864,11
"B2",346865,1
"B2",346866,2
"B2",346867,2
"B2",346868,6
"B2",346869,10
"B2",346870,4
"B2",346871,5
"B2",346872,5
"B2",346873,0
"B2",346874,6
"B2",346875,4
"B2",346876,3
"B2",346877,4
"B2",346878,7
"B2",346879,3
"B2",346880,2
"B2",346881,8
"B2",346882,0
"B2",346883,2
"B2",346884,10
"B2",346885,0
"B2",346886,4
"B2",346887,6
"B2",346888,3
"B2",346889,1
"B2",346890,1
"B2",346891,1
"B2",346892,7
"B2",346893,4
"B2",346894,8
"B2",346895,1
"B2",346896,5
"B2",346897,2
"B2",346898,11
"B2",346899,5
"B2",346900,8
"B2",346901,5
"B2",346902,3
"B2",346903,3
"B2",346904,3
"B2",346905,3
"B2",346906,0
"B2",346907,0
"B2",346908,5
"B2",346909,3
"B2",346910,4
"B2",346911,0
"B2",346912,3
"B2",346913,0
"B2",346914,2
"B2",346915,0
"B2",346916,0
"B2",346917,0
"B2",346918,0
"B2",346919,4
"B2",346920,5
"B2",346921,3
"B2",346922,5
"B2",346923,0
"B2",346924,4
"B2",346925,1
"B2",346926,0
"B2",346927,0
"B2",346928,1
"B2",346929,2
"B2",346930,0
"B2",346931,2
"B2",346932,4
"B2",346933,0
"B2",346934,4
"B2",346935,6
"B2",346936,3
"B2",346937,5
"B2",346938,0
"B2",346939,3
"B2",346940,2
"B2",346941,3
"B2",346942,2
"B2",346943,9
"B2",346944,8
"B2",346945,0
"B2",346946,4
"B2",346947,0
"B2",346948,1
"B2",346949,0
"B2",346950,2
"B2",346951,2
"B2",346952,1
"B2",346953,1
"B2",346954,1
"B2",346955,4
"B2",346956,3
"B2",346957,2
"B2",346958,3
"B2",346959,1
"B2",346960,2
"B2",346961,2
"B2",346962,0
"B2",346963,2
"B2",346964,1
"B2",346965,0
"B2",346966,0
"B2",346967,6
"B2",346968,6
"B2",346969,1
"B2",346970,2
"B2",346971,13
"B2",346972,6
"B2",346973,1
"B2",346974,3
"B2",346975,2
"B2",346976,5
"B2",346977,1
"B2",346978,3
"B2",346979,1
"B2",346980,2
"B2",346981,0
"B2",346982,5
"B2",346983,2
"B2",346984,1
"B2",346985,2
"B2",346986,3
"B2",346987,3
"B2",346988,1
"B2",346989,2
"B2",346990,4
"B2",346991,1
"B2",346992,18
"B2",346993,7
"B2",346994,5
"B2",346995,5
"B2",346996,5
"B2",346997,5
"B2",346998,2
"B2",346999,1
"B2",347000,4
"B2",347001,0
"B2",347002,0
"B2",347003,0
"B2",347004,0
"B2",347005,2
"B2",347006,4
"B2",347007,1
"B2",347008,1
"B2",347009,1
"B2",347010,0
"B2",347011,3
"B2",347012,5
"B2",347013,2
"B2",347014,3
"B2",347015,3
"B2",347016,1
"B2",347017,0
"B2",347018,0
"B2",347019,3
"B2",347020,4
"B2",347021,2
"B2",347022,7
"B2",347023,2
"B2",347024,0
"B2",347025,3
"B2",347026,1
"B2",347027,4
"B2",347028,4
"B2",347029,1
"B2",347030,12
"B2",347031,0
"B2",347032,8
"B2",347033,4
"B2",347034,1
"B2",347035,0
"B2",347036,3
"B2",347037,8
"B2",347038,7
"B2",347039,7
"B2",347040,9
"B2",347041,3
"B2",347042,9
"B2",347043,3
"B2",347044,5
"B2",347045,5
"B2",347046,2
"B2",347047,0
"B2",347048,8
"B2",347049,0
"B2",347050,2
"B2",347051,2
"B2",347052,4
"B2",347053,8
"B2",347054,22
"B2",347055,17
"B2",347056,2
"B2",347057,4
"B2",347058,12
"B2",347059,6
"B2",347060,5
"B2",347061,0
"B2",347062,0
"B2",347063,3
"B2",347064,0
"B2",347065,0
"B2",347066,6
"B2",347067,5
"B2",347068,5
"B2",347069,16
"B2",347070,6
"B2",347071,10
"B2",347072,7
"B2",347073,6
"B2",347074,10
"B2",347075,13
"B2",347076,11
"B2",347077,4
"B2",347078,17
"B2",347079,2
"B2",347080,9
"B2",347081,1
"B2",347082,16
"B2",347083,4
"B2",347084,1
"B2",347085,5
"B2",347086,5
"B2",347087,0
"B2",347088,0
"B2",347089,3
"B2",347090,3
"B2",347091,9
"B2",347092,1
"B2",347093,4
"B2",347094,1
"B2",347095,2
"B2",347096,0
"B2",347097,4
"B2",347098,5
"B2",347099,1
"B2",347100,4
"B2",347101,0
"B2",347102,0
"B2",347103,0
"B2",347104,0
"B2",347105,1
"B2",347106,1
"B2",347107,3
"B2",347108,3
"B2",347109,4
"B2",347110,5
"B2",347111,7
"B2",347112,1
"B2",347113,1
"B2",347114,1
"B2",347115,7
"B2",347116,8
"B2",347117,12
"B2",347118,4
"B2",347119,4
"B2",347120,2
"B2",347121,3
"B2",347122,1
"B2",347123,4
"B2",347124,0
"B2",347125,2
"B2",347126,5
"B2",347127,6
"B2",347128,5
"B2",347129,0
"B2",347130,3
"B2",347131,0
"B2",347132,9
"B2",347133,2
"B2",347134,0
"B2",347135,0
"B2",347136,0
"B2",347137,1
"B2",347138,0
"B2",347139,2
"B2",347140,0
"B2",347141,0
"B2",347142,0
"B2",347143,2
"B2",347144,8
"B2",347145,11
"B2",347146,1
"B2",347147,1
"B2",347148,8
"B2",347149,8
"B2",347150,5
"B2",347151,1
"B2",347152,8
"B2",347153,2
"B2",347154,5
"B2",347155,3
"B2",347156,6
"B2",347157,0
"B2",347158,5
"B2",347159,2
"B2",347160,5
"B2",347161,8
"B2",347162,4
"B2",347163,0
"B2",347164,3
"B2",347165,5
"B2",347166,4
"B2",347167,12
"B2",347168,9
"B2",347169,0
"B2",347170,0
"B2",347171,2
"B2",347172,5
"B2",347173,4
"B2",347174,4
"B2",347175,12
"B2",347176,17
"B2",347177,14
"B2",347178,6
"B2",347179,3
"B2",347180,1
"B2",347181,0
"B2",347182,9
"B2",347183,1
"B2",347184,0
"B2",347185,2
"B2",347186,3
"B2",347187,5
"B2",347188,5
"B2",347189,2
"B2",347190,6
"B2",347191,6
"B2",347192,6
"B2",347193,3
"B2",347194,2
"B2",347195,5
"B2",347196,3
"B2",347197,2
"B2",347198,1
"B2",347199,2
"B2",347200,2
"B2",347201,9
"B2",347202,4
"B2",347203,6
"B2",347204,2
"B2",347205,13
"B2",347206,8
"B2",347207,4
"B2",347208,0
"B2",347209,6
"B2",347210,2
"B2",347211,5
"B2",347212,0
"B2",347213,1
"B2",347214,0
"B2",347215,4
"B2",347216,3
"B2",347217,8
"B2",347218,4
"B2",347219,0
"B2",347220,4
"B2",347221,7
"B2",347222,4
"B2",347223,2
"B2",347224,0
"B2",347225,0
"B2",347226,0
"B2",347227,1
"B2",347228,2
"B2",347229,4
"B2",347230,2
"B2",347231,5
"B2",347232,3
"B2",347233,6
"B2",347234,4
"B2",347235,2
"B2",347236,16
"B2",347237,1
"B2",347238,2
"B2",347239,4
"B2",347240,8
"B2",347241,10
"B2",347242,0
"B2",347243,2
"B2",347244,3
"B2",347245,6
"B2",347246,7
"B2",347247,8
"B2",347248,3
"B2",347249,4
"B2",347250,9
"B2",347251,10
"B2",347252,4
"B2",347253,6
"B2",347254,2
"B2",347255,2
"B2",347256,2
"B2",347257,8
"B2",347258,2
"B2",347259,0
"B2",347260,0
"B2",347261,0
"B2",347262,7
"B2",347263,7
"B2",347264,2
"B2",347265,4
"B2",347266,0
"B2",347267,3
"B2",347268,2
"B2",347269,4
"B2",347270,4
"B2",347271,7
"B2",347272,3
"B2",347273,4
"B2",347274,1
"B2",347275,1
"B2",347276,1
"B2",347277,3
"B2",347278,1
"B2",347279,3
"B2",347280,2
"B2",347281,5
"B2",347282,4
"B2",347283,1
"B2",347284,2
"B2",347285,4
"B2",347286,3
"B2",347287,1
"B2",347288,3
"B2",347289,2
"B2",347290,1
"B2",347291,8
"B2",347292,7
"B2",347293,9
"B2",347294,6
"B2",347295,2
"B2",347296,9
"B2",347297,10
"B2",347298,22
"B2",347299,3
"B2",347300,3
"B2",347301,4
"B2",347302,0
"B2",347303,0
"B2",347304,0
"B2",347305,1
"B2",347306,3
"B2",347307,6
"B2",347308,2
"B2",347309,7
"B2",347310,14
"B2",347311,2
"B2",347312,0
"B2",347313,8
"B2",347314,6
"B2",347315,8
"B2",347316,9
"B2",347317,4
"B2",347318,10
"B2",347319,10
"B2",347320,4
"B2",347321,4
"B2",347322,4
"B2",347323,0
"B2",347324,1
"B2",347325,7
"B2",347326,1
"B2",347327,2
"B2",347328,10
"B2",347329,6
"B2",347330,7
"B2",347331,17
"B2",347332,4
"B2",347333,3
"B2",347334,1
"B2",347335,1
"B2",347336,3
"B2",347337,0
"B2",347338,3
"B2",347339,1
"B2",347340,0
"B2",347341,0
