"founder","celltype","log2fc","n_cells","type_n","founder_n","blast"
"f2096","Eye_and_other",NA,3,5144,552,"B2"
"f2097","Eye_and_other",NA,1,5144,1451,"B1"
"f2098","Eye_and_other",NA,0,5144,207,"B2"
"f2099","Eye_and_other",NA,0,5144,153,"B2"
"f2100","Eye_and_other",NA,0,5144,1306,"B1"
"f2101","Eye_and_other",NA,1,5144,181,"B2"
"f2102","Eye_and_other",NA,1,5144,1725,"B2"
"f2103","Eye_and_other",NA,1,5144,413,"B1"
"f2104","Eye_and_other",NA,0,5144,173,"B1"
"f2105","Eye_and_other",NA,0,5144,174,"B1"
"f2106","Eye_and_other",NA,2,5144,817,"B1"
"f2107","Eye_and_other",NA,6,5144,297,"B1"
"f2108","Eye_and_other",NA,0,5144,202,"B2"
"f2109","Eye_and_other",NA,0,5144,56,"B2"
"f2110","Eye_and_other",NA,0,5144,27,"B2"
"f2111","Eye_and_other",NA,0,5144,21,"B1"
"f2112","Eye_and_other",NA,0,5144,199,"B2"
"f2113","Eye_and_other",NA,0,5144,44,"B2"
"f2114","Eye_and_other",NA,0,5144,124,"B1"
"f2115","Eye_and_other",NA,0,5144,379,"B2"
"f2116","Eye_and_other",NA,0,5144,46,"B2"
"f2117","Eye_and_other",NA,0,5144,241,"B1"
"f2118","Eye_and_other",NA,0,5144,57,"B2"
"f2119","Eye_and_other",NA,0,5144,220,"B1"
"f2120","Eye_and_other",NA,0,5144,196,"B2"
"f2121","Eye_and_other",NA,0,5144,354,"B1"
"f2122","Eye_and_other",NA,0,5144,201,"B1"
"f2123","Eye_and_other",NA,0,5144,464,"B2"
"f2124","Eye_and_other",NA,0,5144,1114,"B1"
"f2125","Eye_and_other",NA,0,5144,528,"B2"
"f2126","Eye_and_other",NA,0,5144,125,"B2"
"f2127","Eye_and_other",NA,0,5144,234,"B2"
"f2128","Eye_and_other",NA,0,5144,202,"B1"
"f2129","Eye_and_other",NA,0,5144,105,"B2"
"f2130","Eye_and_other",NA,0,5144,384,"B1"
"f2131","Eye_and_other",NA,0,5144,60,"B2"
"f2132","Eye_and_other",NA,0,5144,347,"B1"
"f2133","Eye_and_other",NA,0,5144,236,"B1"
"f2134","Eye_and_other",NA,0,5144,159,"B2"
"f2135","Eye_and_other",NA,0,5144,937,"B2"
"f2136","Eye_and_other",NA,1,5144,694,"B2"
"f2137","Eye_and_other",NA,0,5144,662,"B2"
"f2138","Eye_and_other",NA,0,5144,201,"B2"
"f2139","Eye_and_other",NA,0,5144,54,"B1"
"f2140","Eye_and_other",NA,0,5144,55,"B1"
"f2141","Eye_and_other",NA,0,5144,573,"B1"
"f2142","Eye_and_other",NA,0,5144,312,"B2"
"f2143","Eye_and_other",NA,0,5144,1094,"B1"
"f2144","Eye_and_other",NA,0,5144,132,"B2"
"f2145","Eye_and_other",NA,0,5144,289,"B1"
"f2146","Eye_and_other",NA,0,5144,882,"B2"
"f2147","Eye_and_other",NA,0,5144,168,"B2"
"f2148","Eye_and_other",NA,0,5144,961,"B1"
"f2149","Eye_and_other",NA,0,5144,228,"B1"
"f2150","Eye_and_other",NA,1,5144,761,"B1"
"f2151","Eye_and_other",NA,0,5144,321,"B1"
"f2152","Eye_and_other",NA,0,5144,1159,"B2"
"f2153","Eye_and_other",NA,1,5144,740,"B2"
"f2154","Eye_and_other",NA,0,5144,235,"B1"
"f2155","Eye_and_other",NA,0,5144,905,"B2"
"f2156","Eye_and_other",NA,0,5144,1147,"B2"
"f2157","Eye_and_other",NA,0,5144,317,"B1"
"f2158","Eye_and_other",NA,0,5144,174,"B2"
"f2159","Eye_and_other",NA,0,5144,176,"B1"
"f2160","Eye_and_other",NA,0,5144,1301,"B1"
"f2161","Eye_and_other",NA,2,5144,1174,"B2"
"f2162","Eye_and_other",NA,0,5144,1744,"B1"
"f2163","Eye_and_other",NA,0,5144,107,"B2"
"f2164","Eye_and_other",NA,0,5144,277,"B1"
"f2165","Eye_and_other",NA,0,5144,174,"B2"
"f2166","Eye_and_other",NA,2,5144,1287,"B1"
"f2167","Eye_and_other",NA,0,5144,362,"B1"
"f2168","Eye_and_other",NA,0,5144,363,"B1"
"f2169","Eye_and_other",NA,1,5144,158,"B2"
"f2170","Eye_and_other",NA,0,5144,604,"B1"
"f2171","Eye_and_other",NA,0,5144,173,"B2"
"f2172","Eye_and_other",NA,1,5144,1167,"B2"
"f2173","Eye_and_other",NA,1,5144,1890,"B1"
"f2174","Eye_and_other",NA,0,5144,301,"B1"
"f2175","Eye_and_other",NA,0,5144,372,"B2"
"f2176","Eye_and_other",NA,0,5144,503,"B1"
"f2177","Eye_and_other",NA,0,5144,797,"B1"
"f2178","Eye_and_other",NA,1,5144,129,"B2"
"f2179","Eye_and_other",NA,0,5144,668,"B1"
"f2180","Eye_and_other",NA,0,5144,185,"B1"
"f2181","Eye_and_other",NA,0,5144,315,"B2"
"f2182","Eye_and_other",NA,0,5144,2562,"B1"
"f2183","Eye_and_other",NA,3,5144,2459,"B2"
"f2184","Eye_and_other",NA,0,5144,631,"B2"
"f2185","Eye_and_other",NA,1,5144,1814,"B1"
"f2186","Eye_and_other",NA,0,5144,47,"B1"
"f2187","Eye_and_other",NA,0,5144,55,"B1"
"f2188","Eye_and_other",NA,0,5144,26,"B1"
"f2189","Eye_and_other",NA,0,5144,63,"B2"
"f2190","Eye_and_other",NA,0,5144,48,"B2"
"f2191","Eye_and_other",NA,0,5144,115,"B2"
"f2192","Eye_and_other",NA,1,5144,72,"B2"
"f2193","Eye_and_other",NA,0,5144,607,"B2"
"f2194","Eye_and_other",NA,0,5144,61,"B1"
"f2195","Eye_and_other",NA,0,5144,121,"B2"
"f2196","Eye_and_other",NA,0,5144,140,"B2"
"f2197","Eye_and_other",NA,0,5144,45,"B2"
"f2198","Eye_and_other",NA,0,5144,205,"B2"
"f2199","Eye_and_other",NA,0,5144,307,"B2"
"f2200","Eye_and_other",NA,0,5144,94,"B2"
"f2201","Eye_and_other",NA,0,5144,237,"B1"
"f2202","Eye_and_other",NA,0,5144,23,"B1"
"f2203","Eye_and_other",NA,0,5144,324,"B2"
"f2204","Eye_and_other",NA,0,5144,64,"B2"
"f2205","Eye_and_other",NA,0,5144,142,"B2"
"f2206","Eye_and_other",NA,0,5144,124,"B1"
"f2207","Eye_and_other",NA,2,5144,732,"B2"
"f2208","Eye_and_other",NA,1,5144,386,"B2"
"f2209","Eye_and_other",NA,0,5144,222,"B2"
"f2210","Eye_and_other",NA,0,5144,209,"B1"
"f2211","Eye_and_other",NA,0,5144,58,"B2"
"f2212","Eye_and_other",NA,2,5144,410,"B2"
"f2213","Eye_and_other",NA,0,5144,117,"B1"
"f2214","Eye_and_other",NA,0,5144,94,"B2"
"f2215","Eye_and_other",NA,0,5144,34,"B1"
"f2216","Eye_and_other",NA,0,5144,202,"B1"
"f2217","Eye_and_other",NA,0,5144,92,"B1"
"f2218","Eye_and_other",NA,0,5144,263,"B2"
"f2219","Eye_and_other",NA,0,5144,161,"B1"
"f2220","Eye_and_other",NA,0,5144,95,"B1"
"f2221","Eye_and_other",NA,0,5144,196,"B2"
"f2222","Eye_and_other",NA,2,5144,1695,"B2"
"f2223","Eye_and_other",NA,0,5144,276,"B1"
"f2224","Eye_and_other",NA,0,5144,357,"B2"
"f2225","Eye_and_other",NA,0,5144,107,"B2"
"f2226","Eye_and_other",NA,0,5144,149,"B1"
"f2227","Eye_and_other",NA,0,5144,74,"B2"
"f2228","Eye_and_other",NA,0,5144,34,"B1"
"f2229","Eye_and_other",NA,0,5144,60,"B1"
"f2230","Eye_and_other",NA,0,5144,55,"B1"
"f2231","Eye_and_other",NA,0,5144,1435,"B2"
"f2232","Eye_and_other",NA,0,5144,65,"B2"
"f2233","Eye_and_other",NA,1,5144,156,"B1"
"f2234","Eye_and_other",NA,0,5144,89,"B1"
"f2235","Eye_and_other",NA,0,5144,232,"B2"
"f2236","Eye_and_other",NA,0,5144,465,"B2"
"f2237","Eye_and_other",NA,0,5144,700,"B1"
"f2238","Eye_and_other",NA,0,5144,126,"B1"
"f2239","Eye_and_other",NA,0,5144,622,"B1"
"f2240","Eye_and_other",NA,0,5144,1022,"B1"
"f2241","Eye_and_other",0.788173240194948,18,5144,2596,"B2"
"f2242","Eye_and_other",-0.134744394855279,16,5144,4375,"B1"
"f2243","Eye_and_other",NA,1,5144,1363,"B2"
"f2244","Eye_and_other",NA,0,5144,169,"B1"
"f2245","Eye_and_other",NA,0,5144,141,"B1"
"f2246","Eye_and_other",NA,0,5144,636,"B1"
"f2247","Eye_and_other",NA,0,5144,199,"B1"
"f2248","Eye_and_other",NA,1,5144,1050,"B2"
"f2249","Eye_and_other",NA,3,5144,1264,"B2"
"f2250","Eye_and_other",NA,2,5144,148,"B2"
"f2251","Eye_and_other",NA,1,5144,125,"B2"
"f2252","Eye_and_other",NA,0,5144,117,"B1"
"f2253","Eye_and_other",NA,0,5144,70,"B1"
"f2254","Eye_and_other",2.42946143003669,30,5144,1387,"B2"
"f2255","Eye_and_other",NA,1,5144,1240,"B2"
"f2256","Eye_and_other",NA,1,5144,460,"B2"
"f2257","Eye_and_other",NA,0,5144,593,"B2"
"f2258","Eye_and_other",NA,0,5144,198,"B1"
"f2259","Eye_and_other",NA,0,5144,273,"B2"
"f2260","Eye_and_other",NA,0,5144,91,"B1"
"f2261","Eye_and_other",NA,0,5144,1582,"B1"
"f2262","Eye_and_other",NA,1,5144,114,"B2"
"f2263","Eye_and_other",NA,0,5144,252,"B1"
"f2264","Eye_and_other",NA,0,5144,428,"B1"
"f2265","Eye_and_other",NA,0,5144,300,"B1"
"f2266","Eye_and_other",1.166289363192,34,5144,3773,"B1"
"f2267","Eye_and_other",NA,2,5144,293,"B2"
"f2268","Eye_and_other",NA,0,5144,636,"B1"
"f2269","Eye_and_other",NA,0,5144,103,"B2"
"f2270","Eye_and_other",NA,0,5144,127,"B2"
"f2271","Eye_and_other",NA,0,5144,441,"B1"
"f2272","Eye_and_other",NA,1,5144,479,"B2"
"f2273","Eye_and_other",NA,0,5144,238,"B1"
"f2274","Eye_and_other",NA,0,5144,1630,"B1"
"f2275","Eye_and_other",NA,0,5144,135,"B2"
"f2276","Eye_and_other",NA,0,5144,141,"B1"
"f2277","Eye_and_other",NA,0,5144,257,"B2"
"f2278","Eye_and_other",NA,0,5144,599,"B2"
"f2279","Eye_and_other",NA,1,5144,1125,"B1"
"f2280","Eye_and_other",NA,0,5144,203,"B2"
"f2281","Eye_and_other",0.855536972513657,14,5144,1927,"B2"
"f2282","Eye_and_other",NA,1,5144,2514,"B1"
"f2283","Eye_and_other",0.257354690601862,74,5144,15419,"B1"
"f2284","Eye_and_other",NA,0,5144,5327,"B1"
"f2285","Eye_and_other",NA,0,5144,373,"B2"
"f2286","Eye_and_other",NA,0,5144,1225,"B2"
"f2287","Eye_and_other",NA,0,5144,18,"B1"
"f2288","Eye_and_other",NA,0,5144,24,"B2"
"f2289","Eye_and_other",NA,0,5144,28,"B1"
"f2290","Eye_and_other",NA,0,5144,130,"B1"
"f2291","Eye_and_other",NA,0,5144,147,"B1"
"f2292","Eye_and_other",NA,0,5144,55,"B2"
"f2293","Eye_and_other",NA,0,5144,48,"B2"
"f2294","Eye_and_other",NA,0,5144,213,"B1"
"f2295","Eye_and_other",NA,0,5144,172,"B1"
"f2296","Eye_and_other",NA,0,5144,49,"B2"
"f2297","Eye_and_other",NA,0,5144,78,"B1"
"f2298","Eye_and_other",NA,0,5144,424,"B1"
"f2299","Eye_and_other",NA,0,5144,85,"B1"
"f2300","Eye_and_other",NA,0,5144,58,"B1"
"f2301","Eye_and_other",NA,0,5144,193,"B1"
"f2302","Eye_and_other",NA,0,5144,93,"B1"
"f2303","Eye_and_other",NA,0,5144,244,"B1"
"f2304","Eye_and_other",NA,0,5144,68,"B2"
"f2305","Eye_and_other",NA,0,5144,186,"B1"
"f2306","Eye_and_other",NA,0,5144,164,"B2"
"f2307","Eye_and_other",NA,0,5144,153,"B1"
"f2308","Eye_and_other",NA,0,5144,81,"B1"
"f2309","Eye_and_other",NA,0,5144,131,"B2"
"f2310","Eye_and_other",NA,0,5144,96,"B1"
"f2311","Eye_and_other",NA,0,5144,81,"B1"
"f2312","Eye_and_other",NA,0,5144,126,"B1"
"f2313","Eye_and_other",NA,0,5144,146,"B2"
"f2314","Eye_and_other",NA,0,5144,195,"B1"
"f2315","Eye_and_other",NA,0,5144,111,"B2"
"f2316","Eye_and_other",NA,1,5144,179,"B2"
"f2317","Eye_and_other",NA,0,5144,710,"B1"
"f2318","Eye_and_other",NA,0,5144,115,"B1"
"f2319","Eye_and_other",NA,0,5144,185,"B1"
"f2320","Eye_and_other",NA,1,5144,742,"B1"
"f2321","Eye_and_other",NA,0,5144,341,"B1"
"f2322","Eye_and_other",NA,0,5144,137,"B2"
"f2323","Eye_and_other",NA,0,5144,220,"B2"
"f2324","Eye_and_other",NA,1,5144,878,"B1"
"f2325","Eye_and_other",NA,5,5144,829,"B1"
"f2326","Eye_and_other",NA,0,5144,186,"B2"
"f2327","Eye_and_other",NA,0,5144,148,"B2"
"f2328","Eye_and_other",NA,6,5144,1268,"B1"
"f2329","Eye_and_other",NA,0,5144,566,"B1"
"f2330","Eye_and_other",NA,0,5144,179,"B1"
"f2331","Eye_and_other",NA,0,5144,183,"B1"
"f2332","Eye_and_other",NA,0,5144,1549,"B1"
"f2333","Eye_and_other",NA,0,5144,240,"B1"
"f2334","Eye_and_other",NA,0,5144,295,"B2"
"f2335","Eye_and_other",NA,1,5144,175,"B1"
"f2336","Eye_and_other",NA,0,5144,195,"B1"
"f2337","Eye_and_other",NA,0,5144,997,"B2"
"f2338","Eye_and_other",NA,0,5144,345,"B2"
"f2339","Eye_and_other",NA,1,5144,697,"B1"
"f2340","Eye_and_other",NA,1,5144,223,"B2"
"f2341","Eye_and_other",NA,0,5144,251,"B1"
"f2342","Eye_and_other",NA,0,5144,483,"B2"
"f2343","Eye_and_other",NA,3,5144,1579,"B2"
"f2344","Eye_and_other",NA,0,5144,373,"B1"
"f2345","Eye_and_other",NA,1,5144,576,"B2"
"f2346","Eye_and_other",NA,0,5144,286,"B1"
"f2347","Eye_and_other",NA,3,5144,3219,"B2"
"f2348","Eye_and_other",NA,0,5144,413,"B1"
"f2349","Eye_and_other",NA,0,5144,283,"B1"
"f2350","Eye_and_other",-0.524957535654414,11,5144,3942,"B1"
"f2351","Eye_and_other",NA,0,5144,296,"B1"
"f2352","Eye_and_other",NA,0,5144,487,"B2"
"f2353","Eye_and_other",NA,0,5144,647,"B1"
"f2354","Eye_and_other",NA,0,5144,981,"B1"
"f2355","Eye_and_other",NA,1,5144,550,"B2"
"f2356","Eye_and_other",NA,0,5144,691,"B2"
"f2357","Eye_and_other",NA,0,5144,346,"B1"
"f2358","Eye_and_other",NA,9,5144,349,"B2"
"f2359","Eye_and_other",NA,4,5144,736,"B2"
"f2360","Eye_and_other",NA,0,5144,367,"B2"
"f2361","Eye_and_other",NA,1,5144,663,"B1"
"f2362","Eye_and_other",NA,1,5144,454,"B1"
"f2363","Eye_and_other",NA,0,5144,1530,"B2"
"f2364","Eye_and_other",NA,3,5144,766,"B2"
"f2365","Eye_and_other",NA,0,5144,536,"B1"
"f2366","Eye_and_other",NA,0,5144,1227,"B1"
"f2367","Eye_and_other",NA,0,5144,44,"B1"
"f2368","Eye_and_other",NA,0,5144,35,"B1"
"f2369","Eye_and_other",NA,0,5144,218,"B2"
"f2370","Eye_and_other",NA,0,5144,297,"B1"
"f2371","Eye_and_other",NA,0,5144,313,"B1"
"f2372","Eye_and_other",NA,0,5144,58,"B2"
"f2373","Eye_and_other",NA,0,5144,185,"B1"
"f2374","Eye_and_other",NA,0,5144,73,"B1"
"f2375","Eye_and_other",NA,0,5144,91,"B1"
"f2376","Eye_and_other",NA,1,5144,112,"B1"
"f2377","Eye_and_other",NA,0,5144,68,"B2"
"f2378","Eye_and_other",NA,1,5144,588,"B2"
"f2379","Eye_and_other",NA,0,5144,83,"B2"
"f2380","Eye_and_other",NA,1,5144,129,"B2"
"f2381","Eye_and_other",NA,0,5144,227,"B1"
"f2382","Eye_and_other",NA,0,5144,472,"B1"
"f2383","Eye_and_other",NA,0,5144,180,"B1"
"f2384","Eye_and_other",NA,0,5144,182,"B2"
"f2385","Eye_and_other",NA,0,5144,764,"B1"
"f2386","Eye_and_other",NA,0,5144,273,"B1"
"f2387","Eye_and_other",NA,0,5144,488,"B1"
"f2388","Eye_and_other",NA,0,5144,149,"B1"
"f2389","Eye_and_other",NA,0,5144,103,"B1"
"f2390","Eye_and_other",NA,4,5144,159,"B2"
"f2391","Eye_and_other",NA,0,5144,245,"B1"
"f2392","Eye_and_other",NA,0,5144,335,"B2"
"f2393","Eye_and_other",NA,0,5144,423,"B2"
"f2394","Eye_and_other",NA,0,5144,174,"B1"
"f2395","Eye_and_other",NA,0,5144,1466,"B1"
"f2396","Eye_and_other",NA,0,5144,120,"B1"
"f2397","Eye_and_other",NA,1,5144,1506,"B1"
"f2398","Eye_and_other",NA,0,5144,530,"B1"
"f2399","Eye_and_other",NA,0,5144,333,"B2"
"f2400","Eye_and_other",NA,0,5144,306,"B1"
"f2401","Eye_and_other",NA,0,5144,428,"B1"
"f2402","Eye_and_other",NA,1,5144,921,"B2"
"f2403","Eye_and_other",NA,3,5144,306,"B1"
"f2404","Eye_and_other",NA,4,5144,607,"B2"
"f2405","Eye_and_other",NA,0,5144,1474,"B1"
"f2406","Eye_and_other",NA,1,5144,790,"B1"
"f2407","Eye_and_other",NA,0,5144,176,"B2"
"f2408","Eye_and_other",NA,1,5144,1271,"B1"
"f2409","Eye_and_other",NA,0,5144,571,"B1"
"f2410","Eye_and_other",NA,0,5144,415,"B1"
"f2411","Eye_and_other",NA,0,5144,217,"B2"
"f2412","Eye_and_other",NA,3,5144,399,"B2"
"f2413","Eye_and_other",NA,0,5144,404,"B2"
"f2414","Eye_and_other",NA,0,5144,225,"B2"
"f2415","Eye_and_other",NA,0,5144,356,"B2"
"f2416","Eye_and_other",NA,0,5144,444,"B1"
"f2417","Eye_and_other",NA,8,5144,644,"B2"
"f2418","Eye_and_other",NA,0,5144,323,"B1"
"f2419","Eye_and_other",NA,3,5144,264,"B1"
"f2420","Eye_and_other",NA,0,5144,726,"B1"
"f2421","Eye_and_other",NA,0,5144,638,"B1"
"f2422","Eye_and_other",NA,1,5144,252,"B1"
"f2423","Eye_and_other",NA,0,5144,391,"B1"
"f2424","Eye_and_other",NA,0,5144,992,"B1"
"f2425","Eye_and_other",NA,0,5144,4697,"B2"
"f2426","Eye_and_other",NA,0,5144,286,"B1"
"f2427","Eye_and_other",NA,0,5144,453,"B2"
"f2428","Eye_and_other",NA,0,5144,252,"B2"
"f2429","Eye_and_other",NA,0,5144,255,"B2"
"f2430","Eye_and_other",NA,1,5144,513,"B2"
"f2431","Eye_and_other",NA,1,5144,1976,"B1"
"f2432","Eye_and_other",NA,1,5144,959,"B2"
"f2433","Eye_and_other",NA,7,5144,3486,"B2"
"f2434","Eye_and_other",NA,2,5144,423,"B1"
"f2435","Eye_and_other",NA,1,5144,522,"B2"
"f2436","Eye_and_other",NA,0,5144,426,"B2"
"f2437","Eye_and_other",NA,0,5144,715,"B2"
"f2438","Eye_and_other",NA,7,5144,2639,"B1"
"f2439","Eye_and_other",NA,0,5144,4027,"B1"
"f2440","Eye_and_other",NA,0,5144,500,"B1"
"f2441","Eye_and_other",NA,1,5144,1128,"B1"
"f2442","Eye_and_other",NA,1,5144,1587,"B1"
"f2443","Eye_and_other",NA,0,5144,1529,"B1"
"f2444","Eye_and_other",NA,9,5144,1345,"B2"
"f2445","Eye_and_other",NA,4,5144,3979,"B1"
"f2446","Eye_and_other",NA,7,5144,1591,"B2"
"f2447","Eye_and_other",NA,2,5144,2219,"B1"
"f2448","Eye_and_other",NA,2,5144,2404,"B2"
"f2449","Eye_and_other",NA,6,5144,12566,"B1"
"f2450","Eye_and_other",NA,0,5144,20,"B2"
"f2451","Eye_and_other",NA,0,5144,26,"B2"
"f2452","Eye_and_other",NA,0,5144,60,"B1"
"f2453","Eye_and_other",NA,0,5144,32,"B1"
"f2454","Eye_and_other",NA,0,5144,100,"B1"
"f2455","Eye_and_other",NA,0,5144,35,"B1"
"f2456","Eye_and_other",NA,0,5144,80,"B1"
"f2457","Eye_and_other",NA,0,5144,75,"B2"
"f2458","Eye_and_other",NA,0,5144,85,"B1"
"f2459","Eye_and_other",NA,0,5144,87,"B2"
"f2460","Eye_and_other",NA,0,5144,55,"B2"
"f2461","Eye_and_other",NA,0,5144,136,"B1"
"f2462","Eye_and_other",NA,0,5144,97,"B1"
"f2463","Eye_and_other",NA,0,5144,50,"B2"
"f2464","Eye_and_other",NA,0,5144,72,"B1"
"f2465","Eye_and_other",NA,0,5144,113,"B1"
"f2466","Eye_and_other",NA,0,5144,176,"B1"
"f2467","Eye_and_other",NA,1,5144,113,"B1"
"f2468","Eye_and_other",NA,0,5144,107,"B2"
"f2469","Eye_and_other",NA,0,5144,82,"B1"
"f2470","Eye_and_other",NA,0,5144,123,"B2"
"f2471","Eye_and_other",NA,0,5144,411,"B2"
"f2472","Eye_and_other",NA,0,5144,136,"B1"
"f2473","Eye_and_other",NA,0,5144,118,"B1"
"f2474","Eye_and_other",NA,0,5144,337,"B1"
"f2475","Eye_and_other",NA,0,5144,376,"B1"
"f2476","Eye_and_other",NA,0,5144,307,"B1"
"f2477","Eye_and_other",NA,0,5144,123,"B1"
"f2478","Eye_and_other",NA,1,5144,173,"B1"
"f2479","Eye_and_other",NA,2,5144,565,"B2"
"f2480","Eye_and_other",NA,1,5144,122,"B1"
"f2481","Eye_and_other",NA,0,5144,402,"B1"
"f2482","Eye_and_other",NA,0,5144,174,"B2"
"f2483","Eye_and_other",NA,0,5144,757,"B2"
"f2484","Eye_and_other",NA,0,5144,164,"B2"
"f2485","Eye_and_other",NA,0,5144,696,"B2"
"f2486","Eye_and_other",NA,0,5144,304,"B1"
"f2487","Eye_and_other",NA,0,5144,460,"B1"
"f2488","Eye_and_other",NA,0,5144,337,"B2"
"f2489","Eye_and_other",NA,0,5144,323,"B1"
"f2490","Eye_and_other",NA,0,5144,186,"B2"
"f2491","Eye_and_other",NA,0,5144,190,"B2"
"f2492","Eye_and_other",NA,0,5144,392,"B1"
"f2493","Eye_and_other",NA,0,5144,1192,"B1"
"f2494","Eye_and_other",NA,0,5144,216,"B2"
"f2495","Eye_and_other",NA,1,5144,285,"B2"
"f2496","Eye_and_other",NA,0,5144,369,"B2"
"f2497","Eye_and_other",NA,0,5144,710,"B2"
"f2498","Eye_and_other",NA,0,5144,226,"B1"
"f2499","Eye_and_other",NA,0,5144,197,"B1"
"f2500","Eye_and_other",NA,0,5144,378,"B1"
"f2501","Eye_and_other",NA,1,5144,1796,"B1"
"f2502","Eye_and_other",NA,1,5144,313,"B1"
"f2503","Eye_and_other",NA,0,5144,683,"B2"
"f2504","Eye_and_other",NA,1,5144,457,"B2"
"f2505","Eye_and_other",NA,0,5144,450,"B1"
"f2506","Eye_and_other",NA,0,5144,477,"B1"
"f2507","Eye_and_other",NA,3,5144,270,"B2"
"f2508","Eye_and_other",NA,0,5144,739,"B1"
"f2509","Eye_and_other",NA,0,5144,1595,"B2"
"f2510","Eye_and_other",NA,2,5144,634,"B1"
"f2511","Eye_and_other",NA,0,5144,1068,"B1"
"f2512","Eye_and_other",NA,0,5144,349,"B1"
"f2513","Eye_and_other",NA,1,5144,679,"B1"
"f2514","Eye_and_other",NA,0,5144,402,"B2"
"f2515","Eye_and_other",NA,0,5144,440,"B1"
"f2516","Eye_and_other",NA,1,5144,1106,"B1"
"f2517","Eye_and_other",NA,0,5144,2420,"B2"
"f2518","Eye_and_other",NA,0,5144,1440,"B1"
"f2519","Eye_and_other",NA,0,5144,376,"B1"
"f2520","Eye_and_other",NA,1,5144,1036,"B1"
"f2521","Eye_and_other",-0.549991725425437,11,5144,4011,"B1"
"f2522","Eye_and_other",NA,0,5144,626,"B1"
"f2523","Eye_and_other",NA,1,5144,3151,"B1"
"f2524","Eye_and_other",NA,0,5144,743,"B1"
"f2525","Eye_and_other",NA,0,5144,420,"B1"
"f2526","Eye_and_other",0.783734175028451,18,5144,2604,"B1"
"f2527","Eye_and_other",NA,1,5144,2088,"B1"
"f2528","Eye_and_other",NA,2,5144,4570,"B1"
"f2529","Eye_and_other",NA,0,5144,490,"B2"
"f2530","Eye_and_other",NA,0,5144,1449,"B1"
"f2531","Eye_and_other",NA,0,5144,497,"B1"
"f2532","Eye_and_other",NA,0,5144,467,"B1"
"f2533","Eye_and_other",NA,0,5144,1204,"B1"
"f2534","Eye_and_other",NA,0,5144,6112,"B1"
"f2535","Eye_and_other",NA,0,5144,1177,"B1"
"f2536","Eye_and_other",NA,0,5144,596,"B1"
"f2537","Eye_and_other",NA,0,5144,601,"B1"
"f2538","Eye_and_other",NA,0,5144,600,"B2"
"f2539","Eye_and_other",NA,1,5144,867,"B1"
"f2540","Eye_and_other",0.405186022763316,84,5144,15798,"B2"
"f2541","Eye_and_other",NA,0,5144,1037,"B2"
"f2542","Eye_and_other",-0.936135645458942,24,5144,11437,"B1"
"f2543","Eye_and_other",NA,0,5144,637,"B2"
"f2544","Eye_and_other",NA,0,5144,1019,"B1"
"f2545","Eye_and_other",7.04778574800211,17,5144,32,"B1"
"f2546","Eye_and_other",6.51553806407888,18,5144,49,"B2"
"f2547","Eye_and_other",6.43194393439699,26,5144,75,"B2"
"f2548","Eye_and_other",5.77811957553103,26,5144,118,"B1"
"f2549","Eye_and_other",5.25250365824509,75,5144,490,"B2"
"f2550","Eye_and_other",5.15296798469417,96,5144,672,"B2"
"f2551","Eye_and_other",5.0986341351272,67,5144,487,"B1"
"f2552","Eye_and_other",5.00433776161509,104,5144,807,"B2"
"f2553","Eye_and_other",4.77489681176927,72,5144,655,"B2"
"f2554","Eye_and_other",4.71434366509771,78,5144,740,"B1"
"f2555","Eye_and_other",4.62750649572168,66,5144,665,"B2"
"f2556","Eye_and_other",4.49967740916959,108,5144,1189,"B2"
"f2557","Eye_and_other",4.47305707991775,28,5144,314,"B2"
"f2558","Eye_and_other",4.39642202155845,23,5144,272,"B2"
"f2559","Eye_and_other",4.23714426431564,92,5144,1215,"B2"
"f2560","Eye_and_other",4.21781912904414,13,5144,174,"B2"
"f2561","Eye_and_other",4.1848637946668,98,5144,1342,"B2"
"f2562","Eye_and_other",3.88927315539227,26,5144,437,"B1"
"f2563","Eye_and_other",3.79191095740503,53,5144,953,"B2"
"f2564","Eye_and_other",3.61454806991004,48,5144,976,"B2"
"f2565","Eye_and_other",3.59320603809816,22,5144,454,"B1"
"f2566","Eye_and_other",3.51128289396107,19,5144,415,"B1"
"f2567","Eye_and_other",3.47167936689799,20,5144,449,"B1"
"f2568","Eye_and_other",3.44608372976582,27,5144,617,"B2"
"f2569","Eye_and_other",3.44085757921424,46,5144,1055,"B2"
"f2570","Eye_and_other",3.40504183832792,133,5144,3127,"B2"
"f2571","Eye_and_other",3.35392667852582,103,5144,2509,"B2"
"f2572","Eye_and_other",3.35242359475346,26,5144,634,"B1"
"f2573","Eye_and_other",3.31343265688742,38,5144,952,"B1"
"f2574","Eye_and_other",3.22561328652594,40,5144,1065,"B1"
"f2575","Eye_and_other",3.13435230652682,11,5144,312,"B1"
"f2576","Eye_and_other",3.09344028330744,39,5144,1138,"B1"
"f2577","Eye_and_other",3.07300505388717,47,5144,1391,"B1"
"f2578","Eye_and_other",2.97748345790996,37,5144,1170,"B2"
"f2579","Eye_and_other",2.87927918639571,53,5144,1794,"B2"
"f2580","Eye_and_other",2.87036621001288,17,5144,579,"B1"
"f2581","Eye_and_other",2.81210603442234,93,5144,3298,"B2"
