"founder","celltype","log2fc","n_cells","type_n","founder_n","blast"
"f2502","Megakaryocytes",NA,0,2643,7,"Blastomere A"
"f2503","Megakaryocytes",NA,0,2643,7,"Blastomere A"
"f2504","Megakaryocytes",NA,0,2643,19,"Blastomere A"
"f2505","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2506","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2507","Megakaryocytes",NA,0,2643,2,"Blastomere A"
"f2508","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2509","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2510","Megakaryocytes",NA,0,2643,14,"Blastomere A"
"f2511","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2512","Megakaryocytes",NA,0,2643,15,"Blastomere A"
"f2513","Megakaryocytes",NA,0,2643,7,"Blastomere A"
"f2514","Megakaryocytes",NA,0,2643,4,"Blastomere B"
"f2515","Megakaryocytes",NA,0,2643,4,"Blastomere B"
"f2516","Megakaryocytes",NA,0,2643,6,"Blastomere B"
"f2517","Megakaryocytes",NA,0,2643,16,"Blastomere B"
"f2518","Megakaryocytes",NA,0,2643,12,"Blastomere B"
"f2519","Megakaryocytes",NA,0,2643,10,"Blastomere B"
"f2520","Megakaryocytes",NA,0,2643,16,"Blastomere B"
"f2521","Megakaryocytes",NA,0,2643,12,"Blastomere B"
"f2522","Megakaryocytes",NA,0,2643,3,"Blastomere B"
"f2523","Megakaryocytes",NA,0,2643,29,"Blastomere B"
"f2524","Megakaryocytes",NA,0,2643,3,"Blastomere B"
"f2525","Megakaryocytes",NA,0,2643,5,"Blastomere B"
"f2526","Megakaryocytes",NA,0,2643,2,"Blastomere B"
"f2527","Megakaryocytes",NA,0,2643,3,"Blastomere B"
"f2528","Megakaryocytes",NA,0,2643,10,"Blastomere B"
"f2529","Megakaryocytes",NA,0,2643,5,"Blastomere B"
"f2530","Megakaryocytes",NA,0,2643,9,"Blastomere B"
"f2531","Megakaryocytes",NA,0,2643,17,"Blastomere A"
"f2532","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2533","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2534","Megakaryocytes",NA,0,2643,5,"Blastomere A"
"f2535","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2536","Megakaryocytes",NA,0,2643,16,"Blastomere A"
"f2537","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2538","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2539","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2540","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2541","Megakaryocytes",NA,0,2643,19,"Blastomere A"
"f2542","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2543","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2544","Megakaryocytes",NA,0,2643,13,"Blastomere A"
"f2545","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2546","Megakaryocytes",NA,0,2643,13,"Blastomere A"
"f2547","Megakaryocytes",NA,0,2643,14,"Blastomere A"
"f2548","Megakaryocytes",NA,0,2643,11,"Blastomere A"
"f2549","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2550","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2551","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2552","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2553","Megakaryocytes",NA,0,2643,5,"Blastomere B"
"f2554","Megakaryocytes",NA,0,2643,2,"Blastomere B"
"f2555","Megakaryocytes",NA,0,2643,11,"Blastomere B"
"f2556","Megakaryocytes",NA,0,2643,3,"Blastomere B"
"f2557","Megakaryocytes",NA,0,2643,5,"Blastomere B"
"f2558","Megakaryocytes",NA,0,2643,3,"Blastomere B"
"f2559","Megakaryocytes",NA,0,2643,4,"Blastomere B"
"f2560","Megakaryocytes",NA,0,2643,4,"Blastomere B"
"f2561","Megakaryocytes",NA,0,2643,5,"Blastomere B"
"f2562","Megakaryocytes",NA,0,2643,10,"Blastomere B"
"f2563","Megakaryocytes",NA,0,2643,16,"Blastomere B"
"f2564","Megakaryocytes",NA,0,2643,1,"Blastomere B"
"f2565","Megakaryocytes",NA,0,2643,2,"Blastomere B"
"f2566","Megakaryocytes",NA,0,2643,2,"Blastomere B"
"f2567","Megakaryocytes",NA,0,2643,3,"Blastomere B"
"f2568","Megakaryocytes",NA,0,2643,4,"Blastomere B"
"f2569","Megakaryocytes",NA,0,2643,9,"Blastomere B"
"f2570","Megakaryocytes",NA,0,2643,9,"Blastomere B"
"f2571","Megakaryocytes",NA,0,2643,10,"Blastomere B"
"f2572","Megakaryocytes",NA,0,2643,8,"Blastomere B"
"f2573","Megakaryocytes",NA,0,2643,2,"Blastomere B"
"f2574","Megakaryocytes",NA,0,2643,18,"Blastomere B"
"f2575","Megakaryocytes",NA,0,2643,6,"Blastomere B"
"f2576","Megakaryocytes",NA,0,2643,10,"Blastomere B"
"f2577","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2578","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2579","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2580","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2581","Megakaryocytes",NA,0,2643,5,"Blastomere A"
"f2582","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2583","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2584","Megakaryocytes",NA,0,2643,11,"Blastomere A"
"f2585","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2586","Megakaryocytes",NA,0,2643,7,"Blastomere A"
"f2587","Megakaryocytes",NA,0,2643,14,"Blastomere A"
"f2588","Megakaryocytes",NA,0,2643,2,"Blastomere A"
"f2589","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2590","Megakaryocytes",NA,3,2643,19,"Blastomere A"
"f2591","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2592","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2593","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2594","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2595","Megakaryocytes",NA,0,2643,5,"Blastomere A"
"f2596","Megakaryocytes",NA,0,2643,7,"Blastomere A"
"f2597","Megakaryocytes",NA,0,2643,21,"Blastomere A"
"f2598","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2599","Megakaryocytes",NA,0,2643,13,"Blastomere A"
"f2600","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2601","Megakaryocytes",NA,0,2643,11,"Blastomere A"
"f2602","Megakaryocytes",NA,0,2643,13,"Blastomere A"
"f2603","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2604","Megakaryocytes",NA,0,2643,18,"Blastomere A"
"f2605","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2606","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2607","Megakaryocytes",NA,0,2643,13,"Blastomere A"
"f2608","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2609","Megakaryocytes",NA,0,2643,7,"Blastomere A"
"f2610","Megakaryocytes",NA,0,2643,14,"Blastomere A"
"f2611","Megakaryocytes",NA,0,2643,12,"Blastomere A"
"f2612","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2613","Megakaryocytes",NA,0,2643,5,"Blastomere A"
"f2614","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2615","Megakaryocytes",NA,0,2643,7,"Blastomere A"
"f2616","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2617","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2618","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2619","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2620","Megakaryocytes",NA,0,2643,11,"Blastomere A"
"f2621","Megakaryocytes",NA,0,2643,20,"Blastomere A"
"f2622","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2623","Megakaryocytes",NA,0,2643,7,"Blastomere A"
"f2624","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2625","Megakaryocytes",NA,0,2643,2,"Blastomere A"
"f2626","Megakaryocytes",NA,0,2643,11,"Blastomere A"
"f2627","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2628","Megakaryocytes",NA,0,2643,21,"Blastomere A"
"f2629","Megakaryocytes",NA,0,2643,5,"Blastomere A"
"f2630","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2631","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2632","Megakaryocytes",NA,0,2643,11,"Blastomere A"
"f2633","Megakaryocytes",NA,0,2643,6,"Blastomere B"
"f2634","Megakaryocytes",NA,0,2643,3,"Blastomere B"
"f2635","Megakaryocytes",NA,0,2643,8,"Blastomere B"
"f2636","Megakaryocytes",NA,0,2643,2,"Blastomere B"
"f2637","Megakaryocytes",NA,0,2643,6,"Blastomere B"
"f2638","Megakaryocytes",NA,0,2643,4,"Blastomere B"
"f2639","Megakaryocytes",NA,0,2643,7,"Blastomere B"
"f2640","Megakaryocytes",NA,0,2643,6,"Blastomere B"
"f2641","Megakaryocytes",NA,0,2643,10,"Blastomere B"
"f2642","Megakaryocytes",NA,0,2643,4,"Blastomere B"
"f2643","Megakaryocytes",NA,0,2643,5,"Blastomere B"
"f2644","Megakaryocytes",NA,0,2643,11,"Blastomere B"
"f2645","Megakaryocytes",NA,0,2643,6,"Blastomere B"
"f2646","Megakaryocytes",NA,0,2643,4,"Blastomere B"
"f2647","Megakaryocytes",NA,0,2643,4,"Blastomere B"
"f2648","Megakaryocytes",NA,0,2643,9,"Blastomere B"
"f2649","Megakaryocytes",NA,0,2643,3,"Blastomere B"
"f2650","Megakaryocytes",NA,0,2643,2,"Blastomere B"
"f2651","Megakaryocytes",NA,0,2643,2,"Blastomere B"
"f2652","Megakaryocytes",NA,0,2643,4,"Blastomere B"
"f2653","Megakaryocytes",NA,0,2643,3,"Blastomere B"
"f2654","Megakaryocytes",NA,0,2643,4,"Blastomere B"
"f2655","Megakaryocytes",NA,0,2643,3,"Blastomere B"
"f2656","Megakaryocytes",NA,0,2643,5,"Blastomere B"
"f2657","Megakaryocytes",NA,0,2643,6,"Blastomere B"
"f2658","Megakaryocytes",NA,0,2643,3,"Blastomere B"
"f2659","Megakaryocytes",NA,0,2643,19,"Blastomere B"
"f2660","Megakaryocytes",NA,0,2643,27,"Blastomere B"
"f2661","Megakaryocytes",NA,0,2643,7,"Blastomere B"
"f2662","Megakaryocytes",NA,0,2643,2,"Blastomere B"
"f2663","Megakaryocytes",NA,0,2643,7,"Blastomere B"
"f2664","Megakaryocytes",NA,0,2643,21,"Blastomere A"
"f2665","Megakaryocytes",NA,0,2643,20,"Blastomere A"
"f2666","Megakaryocytes",NA,0,2643,1,"Blastomere A"
"f2667","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2668","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2669","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2670","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2671","Megakaryocytes",NA,0,2643,12,"Blastomere A"
"f2672","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2673","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2674","Megakaryocytes",NA,0,2643,7,"Blastomere A"
"f2675","Megakaryocytes",NA,0,2643,7,"Blastomere A"
"f2676","Megakaryocytes",NA,0,2643,12,"Blastomere A"
"f2677","Megakaryocytes",NA,0,2643,14,"Blastomere A"
"f2678","Megakaryocytes",NA,0,2643,7,"Blastomere A"
"f2679","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2680","Megakaryocytes",NA,0,2643,2,"Blastomere A"
"f2681","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2682","Megakaryocytes",NA,0,2643,16,"Blastomere A"
"f2683","Megakaryocytes",NA,0,2643,12,"Blastomere A"
"f2684","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2685","Megakaryocytes",NA,0,2643,13,"Blastomere A"
"f2686","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2687","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2688","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2689","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2690","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2691","Megakaryocytes",NA,0,2643,12,"Blastomere A"
"f2692","Megakaryocytes",NA,0,2643,7,"Blastomere A"
"f2693","Megakaryocytes",NA,0,2643,7,"Blastomere A"
"f2694","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2695","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2696","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2697","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2698","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2699","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2700","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2701","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2702","Megakaryocytes",NA,0,2643,15,"Blastomere A"
"f2703","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2704","Megakaryocytes",NA,0,2643,7,"Blastomere A"
"f2705","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2706","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2707","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2708","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2709","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2710","Megakaryocytes",NA,0,2643,2,"Blastomere A"
"f2711","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2712","Megakaryocytes",NA,0,2643,5,"Blastomere A"
"f2713","Megakaryocytes",NA,0,2643,16,"Blastomere A"
"f2714","Megakaryocytes",NA,0,2643,22,"Blastomere A"
"f2715","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2716","Megakaryocytes",NA,0,2643,7,"Blastomere A"
"f2717","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2718","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2719","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2720","Megakaryocytes",NA,0,2643,18,"Blastomere A"
"f2721","Megakaryocytes",NA,0,2643,11,"Blastomere A"
"f2722","Megakaryocytes",NA,0,2643,2,"Blastomere A"
"f2723","Megakaryocytes",NA,0,2643,2,"Blastomere A"
"f2724","Megakaryocytes",NA,0,2643,2,"Blastomere A"
"f2725","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2726","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2727","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2728","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2729","Megakaryocytes",NA,0,2643,5,"Blastomere A"
"f2730","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2731","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2732","Megakaryocytes",NA,0,2643,11,"Blastomere A"
"f2733","Megakaryocytes",NA,0,2643,23,"Blastomere A"
"f2734","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2735","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2736","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2737","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2738","Megakaryocytes",NA,0,2643,5,"Blastomere A"
"f2739","Megakaryocytes",NA,0,2643,14,"Blastomere A"
"f2740","Megakaryocytes",NA,0,2643,23,"Blastomere A"
"f2741","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2742","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2743","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2744","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2745","Megakaryocytes",NA,0,2643,15,"Blastomere A"
"f2746","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2747","Megakaryocytes",NA,0,2643,17,"Blastomere A"
"f2748","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2749","Megakaryocytes",NA,0,2643,18,"Blastomere A"
"f2750","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2751","Megakaryocytes",NA,0,2643,5,"Blastomere A"
"f2752","Megakaryocytes",NA,0,2643,5,"Blastomere B"
"f2753","Megakaryocytes",NA,0,2643,7,"Blastomere B"
"f2754","Megakaryocytes",NA,0,2643,2,"Blastomere B"
"f2755","Megakaryocytes",NA,0,2643,2,"Blastomere B"
"f2756","Megakaryocytes",NA,0,2643,4,"Blastomere B"
"f2757","Megakaryocytes",NA,0,2643,17,"Blastomere B"
"f2758","Megakaryocytes",NA,0,2643,3,"Blastomere B"
"f2759","Megakaryocytes",NA,0,2643,14,"Blastomere B"
"f2760","Megakaryocytes",NA,0,2643,9,"Blastomere B"
"f2761","Megakaryocytes",NA,0,2643,4,"Blastomere B"
"f2762","Megakaryocytes",NA,0,2643,6,"Blastomere B"
"f2763","Megakaryocytes",NA,0,2643,10,"Blastomere B"
"f2764","Megakaryocytes",NA,0,2643,4,"Blastomere B"
"f2765","Megakaryocytes",NA,0,2643,13,"Blastomere B"
"f2766","Megakaryocytes",NA,0,2643,5,"Blastomere B"
"f2767","Megakaryocytes",NA,0,2643,5,"Blastomere B"
"f2768","Megakaryocytes",NA,0,2643,2,"Blastomere B"
"f2769","Megakaryocytes",NA,0,2643,2,"Blastomere B"
"f2770","Megakaryocytes",NA,0,2643,3,"Blastomere B"
"f2771","Megakaryocytes",NA,0,2643,1,"Blastomere B"
"f2772","Megakaryocytes",NA,0,2643,2,"Blastomere B"
"f2773","Megakaryocytes",NA,0,2643,3,"Blastomere B"
"f2774","Megakaryocytes",NA,0,2643,2,"Blastomere B"
"f2775","Megakaryocytes",NA,0,2643,7,"Blastomere B"
"f2776","Megakaryocytes",NA,0,2643,13,"Blastomere B"
"f2777","Megakaryocytes",NA,0,2643,9,"Blastomere B"
"f2778","Megakaryocytes",NA,0,2643,6,"Blastomere B"
"f2779","Megakaryocytes",NA,0,2643,6,"Blastomere B"
"f2780","Megakaryocytes",NA,0,2643,5,"Blastomere B"
"f2781","Megakaryocytes",NA,0,2643,10,"Blastomere B"
"f2782","Megakaryocytes",NA,0,2643,11,"Blastomere B"
"f2783","Megakaryocytes",NA,0,2643,5,"Blastomere B"
"f2784","Megakaryocytes",NA,0,2643,2,"Blastomere B"
"f2785","Megakaryocytes",NA,0,2643,4,"Blastomere B"
"f2786","Megakaryocytes",NA,0,2643,1,"Blastomere B"
"f2787","Megakaryocytes",NA,0,2643,1,"Blastomere B"
"f2788","Megakaryocytes",NA,0,2643,9,"Blastomere B"
"f2789","Megakaryocytes",NA,0,2643,4,"Blastomere B"
"f2790","Megakaryocytes",NA,0,2643,10,"Blastomere B"
"f2791","Megakaryocytes",NA,0,2643,3,"Blastomere B"
"f2792","Megakaryocytes",NA,0,2643,10,"Blastomere B"
"f2793","Megakaryocytes",NA,0,2643,11,"Blastomere B"
"f2794","Megakaryocytes",NA,0,2643,2,"Blastomere B"
"f2795","Megakaryocytes",NA,0,2643,6,"Blastomere B"
"f2796","Megakaryocytes",NA,0,2643,4,"Blastomere B"
"f2797","Megakaryocytes",NA,0,2643,6,"Blastomere B"
"f2798","Megakaryocytes",NA,0,2643,6,"Blastomere B"
"f2799","Megakaryocytes",NA,0,2643,18,"Blastomere B"
"f2800","Megakaryocytes",NA,0,2643,10,"Blastomere B"
"f2801","Megakaryocytes",NA,0,2643,12,"Blastomere B"
"f2802","Megakaryocytes",NA,0,2643,17,"Blastomere B"
"f2803","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2804","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2805","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2806","Megakaryocytes",NA,0,2643,2,"Blastomere A"
"f2807","Megakaryocytes",NA,0,2643,14,"Blastomere A"
"f2808","Megakaryocytes",NA,0,2643,2,"Blastomere A"
"f2809","Megakaryocytes",NA,0,2643,13,"Blastomere A"
"f2810","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2811","Megakaryocytes",NA,0,2643,17,"Blastomere A"
"f2812","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2813","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2814","Megakaryocytes",NA,0,2643,5,"Blastomere A"
"f2815","Megakaryocytes",NA,0,2643,11,"Blastomere A"
"f2816","Megakaryocytes",NA,0,2643,20,"Blastomere A"
"f2817","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2818","Megakaryocytes",NA,0,2643,18,"Blastomere A"
"f2819","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2820","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2821","Megakaryocytes",NA,0,2643,5,"Blastomere A"
"f2822","Megakaryocytes",NA,0,2643,2,"Blastomere A"
"f2823","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2824","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2825","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2826","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2827","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2828","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2829","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2830","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2831","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2832","Megakaryocytes",NA,0,2643,19,"Blastomere A"
"f2833","Megakaryocytes",NA,0,2643,20,"Blastomere A"
"f2834","Megakaryocytes",NA,0,2643,7,"Blastomere A"
"f2835","Megakaryocytes",NA,0,2643,12,"Blastomere A"
"f2836","Megakaryocytes",NA,0,2643,2,"Blastomere A"
"f2837","Megakaryocytes",NA,0,2643,13,"Blastomere A"
"f2838","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2839","Megakaryocytes",NA,0,2643,12,"Blastomere A"
"f2840","Megakaryocytes",NA,0,2643,2,"Blastomere A"
"f2841","Megakaryocytes",NA,0,2643,14,"Blastomere A"
"f2842","Megakaryocytes",NA,0,2643,11,"Blastomere A"
"f2843","Megakaryocytes",NA,0,2643,13,"Blastomere A"
"f2844","Megakaryocytes",NA,0,2643,2,"Blastomere A"
"f2845","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2846","Megakaryocytes",NA,0,2643,5,"Blastomere A"
"f2847","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2848","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2849","Megakaryocytes",NA,0,2643,1,"Blastomere A"
"f2850","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2851","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2852","Megakaryocytes",NA,0,2643,7,"Blastomere A"
"f2853","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2854","Megakaryocytes",NA,0,2643,5,"Blastomere A"
"f2855","Megakaryocytes",NA,0,2643,5,"Blastomere A"
"f2856","Megakaryocytes",NA,0,2643,11,"Blastomere A"
"f2857","Megakaryocytes",NA,0,2643,15,"Blastomere A"
"f2858","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2859","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2860","Megakaryocytes",NA,0,2643,12,"Blastomere A"
"f2861","Megakaryocytes",NA,0,2643,2,"Blastomere A"
"f2862","Megakaryocytes",NA,0,2643,14,"Blastomere A"
"f2863","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2864","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2865","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2866","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2867","Megakaryocytes",NA,0,2643,7,"Blastomere A"
"f2868","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2869","Megakaryocytes",NA,0,2643,12,"Blastomere A"
"f2870","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2871","Megakaryocytes",NA,0,2643,24,"Blastomere A"
"f2872","Megakaryocytes",NA,0,2643,16,"Blastomere A"
"f2873","Megakaryocytes",NA,0,2643,31,"Blastomere A"
"f2874","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2875","Megakaryocytes",NA,0,2643,5,"Blastomere A"
"f2876","Megakaryocytes",NA,0,2643,11,"Blastomere A"
"f2877","Megakaryocytes",NA,0,2643,2,"Blastomere A"
"f2878","Megakaryocytes",NA,0,2643,2,"Blastomere A"
"f2879","Megakaryocytes",NA,0,2643,11,"Blastomere A"
"f2880","Megakaryocytes",NA,0,2643,15,"Blastomere A"
"f2881","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2882","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2883","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2884","Megakaryocytes",NA,0,2643,7,"Blastomere A"
"f2885","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2886","Megakaryocytes",NA,0,2643,17,"Blastomere A"
"f2887","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2888","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2889","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2890","Megakaryocytes",NA,0,2643,2,"Blastomere A"
"f2891","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2892","Megakaryocytes",NA,0,2643,14,"Blastomere A"
"f2893","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2894","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2895","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2896","Megakaryocytes",NA,0,2643,2,"Blastomere A"
"f2897","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2898","Megakaryocytes",NA,0,2643,14,"Blastomere A"
"f2899","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2900","Megakaryocytes",NA,0,2643,13,"Blastomere A"
"f2901","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2902","Megakaryocytes",NA,0,2643,4,"Blastomere A"
"f2903","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2904","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2905","Megakaryocytes",NA,0,2643,8,"Blastomere A"
"f2906","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2907","Megakaryocytes",NA,0,2643,13,"Blastomere A"
"f2908","Megakaryocytes",NA,0,2643,9,"Blastomere A"
"f2909","Megakaryocytes",NA,0,2643,5,"Blastomere A"
"f2910","Megakaryocytes",NA,0,2643,6,"Blastomere A"
"f2911","Megakaryocytes",NA,0,2643,3,"Blastomere A"
"f2912","Megakaryocytes",NA,0,2643,10,"Blastomere A"
"f2913","Megakaryocytes",NA,0,2643,11,"Blastomere A"
"f2914","Megakaryocytes",NA,0,2643,13,"Blastomere A"
"f2915","Megakaryocytes",NA,0,2643,20,"Blastomere A"
"f2916","Megakaryocytes",NA,0,2643,5,"Blastomere B"
"f2917","Megakaryocytes",NA,0,2643,8,"Blastomere B"
"f2918","Megakaryocytes",NA,0,2643,6,"Blastomere B"
"f2919","Megakaryocytes",NA,0,2643,4,"Blastomere B"
"f2920","Megakaryocytes",NA,0,2643,10,"Blastomere B"
"f2921","Megakaryocytes",NA,0,2643,4,"Blastomere B"
"f2922","Megakaryocytes",NA,0,2643,4,"Blastomere B"
